GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2017 inflation-adjusted dollars)
1500000US080310042024,080310042024,"Block Group 4, Census Tract 42.02, Denver County, Colorado",109583,38592
1500000US080310042025,080310042025,"Block Group 5, Census Tract 42.02, Denver County, Colorado",155972,43238
1500000US080310043011,080310043011,"Block Group 1, Census Tract 43.01, Denver County, Colorado",42159,14601
1500000US080310043012,080310043012,"Block Group 2, Census Tract 43.01, Denver County, Colorado",36042,20796
1500000US080310043013,080310043013,"Block Group 3, Census Tract 43.01, Denver County, Colorado",69688,17099
1500000US080310043014,080310043014,"Block Group 4, Census Tract 43.01, Denver County, Colorado",46335,3625
1500000US080310043021,080310043021,"Block Group 1, Census Tract 43.02, Denver County, Colorado",96528,41514
1500000US080310043022,080310043022,"Block Group 2, Census Tract 43.02, Denver County, Colorado",101477,27369
1500000US080310043023,080310043023,"Block Group 3, Census Tract 43.02, Denver County, Colorado",60469,14827
1500000US080310043031,080310043031,"Block Group 1, Census Tract 43.03, Denver County, Colorado",204318,41915
1500000US080310043032,080310043032,"Block Group 2, Census Tract 43.03, Denver County, Colorado",153056,58102
1500000US080310043033,080310043033,"Block Group 3, Census Tract 43.03, Denver County, Colorado",182679,67861
1500000US080310043034,080310043034,"Block Group 4, Census Tract 43.03, Denver County, Colorado",170833,65765
1500000US080310043041,080310043041,"Block Group 1, Census Tract 43.04, Denver County, Colorado",88472,41391
1500000US080310043042,080310043042,"Block Group 2, Census Tract 43.04, Denver County, Colorado",98787,15120
1500000US080310043043,080310043043,"Block Group 3, Census Tract 43.04, Denver County, Colorado",119750,28092
1500000US080310043044,080310043044,"Block Group 4, Census Tract 43.04, Denver County, Colorado",82422,9535
1500000US080310043061,080310043061,"Block Group 1, Census Tract 43.06, Denver County, Colorado",104866,62461
1500000US080310043062,080310043062,"Block Group 2, Census Tract 43.06, Denver County, Colorado",113289,71722
1500000US080310043063,080310043063,"Block Group 3, Census Tract 43.06, Denver County, Colorado",83616,41388
1500000US080310043064,080310043064,"Block Group 4, Census Tract 43.06, Denver County, Colorado",77750,40433
1500000US080310043065,080310043065,"Block Group 5, Census Tract 43.06, Denver County, Colorado",212500,77321
1500000US080310044031,080310044031,"Block Group 1, Census Tract 44.03, Denver County, Colorado",39646,17523
1500000US080310044032,080310044032,"Block Group 2, Census Tract 44.03, Denver County, Colorado",46515,8067
1500000US080310044033,080310044033,"Block Group 3, Census Tract 44.03, Denver County, Colorado",62868,5258
1500000US080310044041,080310044041,"Block Group 1, Census Tract 44.04, Denver County, Colorado",62454,26059
1500000US080310044042,080310044042,"Block Group 2, Census Tract 44.04, Denver County, Colorado",35083,17317
1500000US080310044043,080310044043,"Block Group 3, Census Tract 44.04, Denver County, Colorado",24818,10081
1500000US080310044051,080310044051,"Block Group 1, Census Tract 44.05, Denver County, Colorado",131639,63137
1500000US080310044052,080310044052,"Block Group 2, Census Tract 44.05, Denver County, Colorado",68347,21445
1500000US080310044053,080310044053,"Block Group 3, Census Tract 44.05, Denver County, Colorado",50735,29690
1500000US080310044054,080310044054,"Block Group 4, Census Tract 44.05, Denver County, Colorado",113389,36836
1500000US080310045031,080310045031,"Block Group 1, Census Tract 45.03, Denver County, Colorado",36920,5825
1500000US080310045032,080310045032,"Block Group 2, Census Tract 45.03, Denver County, Colorado",45841,4774
1500000US080310045033,080310045033,"Block Group 3, Census Tract 45.03, Denver County, Colorado",35431,8708
1500000US080310045041,080310045041,"Block Group 1, Census Tract 45.04, Denver County, Colorado",33942,9056
1500000US080310045042,080310045042,"Block Group 2, Census Tract 45.04, Denver County, Colorado",47625,10993
1500000US080310045043,080310045043,"Block Group 3, Census Tract 45.04, Denver County, Colorado",52000,30558
1500000US080310045051,080310045051,"Block Group 1, Census Tract 45.05, Denver County, Colorado",24138,4947
1500000US080310045052,080310045052,"Block Group 2, Census Tract 45.05, Denver County, Colorado",34188,14732
1500000US080310045053,080310045053,"Block Group 3, Census Tract 45.05, Denver County, Colorado",-,**
1500000US080310045061,080310045061,"Block Group 1, Census Tract 45.06, Denver County, Colorado",41417,11857
1500000US080310045062,080310045062,"Block Group 2, Census Tract 45.06, Denver County, Colorado",40417,11801
1500000US080310045063,080310045063,"Block Group 3, Census Tract 45.06, Denver County, Colorado",24875,8406
1500000US080310046011,080310046011,"Block Group 1, Census Tract 46.01, Denver County, Colorado",45705,10742
1500000US080310046012,080310046012,"Block Group 2, Census Tract 46.01, Denver County, Colorado",44850,12924
1500000US080310046013,080310046013,"Block Group 3, Census Tract 46.01, Denver County, Colorado",59600,9402
1500000US080310046014,080310046014,"Block Group 4, Census Tract 46.01, Denver County, Colorado",38824,19166
1500000US080310046021,080310046021,"Block Group 1, Census Tract 46.02, Denver County, Colorado",36116,16523
1500000US080310046022,080310046022,"Block Group 2, Census Tract 46.02, Denver County, Colorado",58940,7329
1500000US080310046023,080310046023,"Block Group 3, Census Tract 46.02, Denver County, Colorado",41507,11231
1500000US080310046024,080310046024,"Block Group 4, Census Tract 46.02, Denver County, Colorado",45795,13567
1500000US080310046031,080310046031,"Block Group 1, Census Tract 46.03, Denver County, Colorado",36525,7886
1500000US080310046032,080310046032,"Block Group 2, Census Tract 46.03, Denver County, Colorado",39964,39314
1500000US080310046033,080310046033,"Block Group 3, Census Tract 46.03, Denver County, Colorado",47969,8523
1500000US080310046034,080310046034,"Block Group 4, Census Tract 46.03, Denver County, Colorado",65284,11371
1500000US080310046035,080310046035,"Block Group 5, Census Tract 46.03, Denver County, Colorado",63846,6110
1500000US080310047001,080310047001,"Block Group 1, Census Tract 47, Denver County, Colorado",35608,14767
1500000US080310047002,080310047002,"Block Group 2, Census Tract 47, Denver County, Colorado",66339,46558
1500000US080310047003,080310047003,"Block Group 3, Census Tract 47, Denver County, Colorado",68088,13625
1500000US080310047004,080310047004,"Block Group 4, Census Tract 47, Denver County, Colorado",76136,40001
1500000US080310047005,080310047005,"Block Group 5, Census Tract 47, Denver County, Colorado",78049,2564
1500000US080310047006,080310047006,"Block Group 6, Census Tract 47, Denver County, Colorado",47847,14675
1500000US080310048011,080310048011,"Block Group 1, Census Tract 48.01, Denver County, Colorado",81094,21041
1500000US080310048012,080310048012,"Block Group 2, Census Tract 48.01, Denver County, Colorado",78561,20804
1500000US080310048013,080310048013,"Block Group 3, Census Tract 48.01, Denver County, Colorado",59470,32087
1500000US080310050011,080310050011,"Block Group 1, Census Tract 50.01, Denver County, Colorado",60518,5311
1500000US080310050012,080310050012,"Block Group 2, Census Tract 50.01, Denver County, Colorado",79032,17080
1500000US080310050021,080310050021,"Block Group 1, Census Tract 50.02, Denver County, Colorado",121750,61464
1500000US080310050022,080310050022,"Block Group 2, Census Tract 50.02, Denver County, Colorado",47794,17180
1500000US080310050023,080310050023,"Block Group 3, Census Tract 50.02, Denver County, Colorado",35533,14141
1500000US080310050024,080310050024,"Block Group 4, Census Tract 50.02, Denver County, Colorado",36669,2659
1500000US080310050025,080310050025,"Block Group 5, Census Tract 50.02, Denver County, Colorado",44414,33680
1500000US080310051021,080310051021,"Block Group 1, Census Tract 51.02, Denver County, Colorado",73571,44197
1500000US080310051022,080310051022,"Block Group 2, Census Tract 51.02, Denver County, Colorado",79531,9516
1500000US080310051023,080310051023,"Block Group 3, Census Tract 51.02, Denver County, Colorado",81771,35321
1500000US080310051024,080310051024,"Block Group 4, Census Tract 51.02, Denver County, Colorado",47064,10657
1500000US080310051041,080310051041,"Block Group 1, Census Tract 51.04, Denver County, Colorado",41645,9274
1500000US080310051042,080310051042,"Block Group 2, Census Tract 51.04, Denver County, Colorado",42656,10813
1500000US080310052001,080310052001,"Block Group 1, Census Tract 52, Denver County, Colorado",58281,14395
1500000US080310052002,080310052002,"Block Group 2, Census Tract 52, Denver County, Colorado",109125,22739
1500000US080310052003,080310052003,"Block Group 3, Census Tract 52, Denver County, Colorado",120795,27839
1500000US080310052004,080310052004,"Block Group 4, Census Tract 52, Denver County, Colorado",78906,49328
1500000US080310053001,080310053001,"Block Group 1, Census Tract 53, Denver County, Colorado",41450,11904
1500000US080310055021,080310055021,"Block Group 1, Census Tract 55.02, Denver County, Colorado",80625,10024
1500000US080310055031,080310055031,"Block Group 1, Census Tract 55.03, Denver County, Colorado",60417,22063
1500000US080310055032,080310055032,"Block Group 2, Census Tract 55.03, Denver County, Colorado",69321,13048
1500000US080310055033,080310055033,"Block Group 3, Census Tract 55.03, Denver County, Colorado",100132,14251
1500000US080310055034,080310055034,"Block Group 4, Census Tract 55.03, Denver County, Colorado",40313,28467
1500000US080310067011,080310067011,"Block Group 1, Census Tract 67.01, Denver County, Colorado",71196,10514
1500000US080310068041,080310068041,"Block Group 1, Census Tract 68.04, Denver County, Colorado",101394,14581
1500000US080310068042,080310068042,"Block Group 2, Census Tract 68.04, Denver County, Colorado",78958,13023
1500000US080310068091,080310068091,"Block Group 1, Census Tract 68.09, Denver County, Colorado",-,**
1500000US080310068092,080310068092,"Block Group 2, Census Tract 68.09, Denver County, Colorado",108864,17961
1500000US080310068093,080310068093,"Block Group 3, Census Tract 68.09, Denver County, Colorado",126000,24029
1500000US080310068094,080310068094,"Block Group 4, Census Tract 68.09, Denver County, Colorado",46157,10509
1500000US080310068095,080310068095,"Block Group 5, Census Tract 68.09, Denver County, Colorado",36471,12851
1500000US080310068096,080310068096,"Block Group 6, Census Tract 68.09, Denver County, Colorado",47101,15366
1500000US080310068101,080310068101,"Block Group 1, Census Tract 68.10, Denver County, Colorado",64250,11190
1500000US080310068102,080310068102,"Block Group 2, Census Tract 68.10, Denver County, Colorado",63880,17301
1500000US080310068103,080310068103,"Block Group 3, Census Tract 68.10, Denver County, Colorado",115921,58203
1500000US080310068104,080310068104,"Block Group 4, Census Tract 68.10, Denver County, Colorado",60602,13450
1500000US080310068111,080310068111,"Block Group 1, Census Tract 68.11, Denver County, Colorado",113250,53608
1500000US080310068112,080310068112,"Block Group 2, Census Tract 68.11, Denver County, Colorado",75313,34845
1500000US080310068113,080310068113,"Block Group 3, Census Tract 68.11, Denver County, Colorado",49900,14776
1500000US080310068114,080310068114,"Block Group 4, Census Tract 68.11, Denver County, Colorado",46648,13591
1500000US080310068121,080310068121,"Block Group 1, Census Tract 68.12, Denver County, Colorado",71786,16900
1500000US080310068122,080310068122,"Block Group 2, Census Tract 68.12, Denver County, Colorado",52177,10187
1500000US080310068123,080310068123,"Block Group 3, Census Tract 68.12, Denver County, Colorado",55625,18375
1500000US080310068131,080310068131,"Block Group 1, Census Tract 68.13, Denver County, Colorado",66953,45607
1500000US080310068132,080310068132,"Block Group 2, Census Tract 68.13, Denver County, Colorado",45082,15105
1500000US080310068133,080310068133,"Block Group 3, Census Tract 68.13, Denver County, Colorado",43679,2999
1500000US080310068141,080310068141,"Block Group 1, Census Tract 68.14, Denver County, Colorado",92063,33898
1500000US080310068142,080310068142,"Block Group 2, Census Tract 68.14, Denver County, Colorado",32639,13208
1500000US080310068143,080310068143,"Block Group 3, Census Tract 68.14, Denver County, Colorado",53278,3911
1500000US080310068144,080310068144,"Block Group 4, Census Tract 68.14, Denver County, Colorado",73259,21906
1500000US080310069011,080310069011,"Block Group 1, Census Tract 69.01, Denver County, Colorado",44870,12695
1500000US080310069012,080310069012,"Block Group 2, Census Tract 69.01, Denver County, Colorado",39657,16937
1500000US080310069013,080310069013,"Block Group 3, Census Tract 69.01, Denver County, Colorado",28772,4463
1500000US080310069014,080310069014,"Block Group 4, Census Tract 69.01, Denver County, Colorado",26271,5410
1500000US080310069015,080310069015,"Block Group 5, Census Tract 69.01, Denver County, Colorado",52292,42133
1500000US080310070061,080310070061,"Block Group 1, Census Tract 70.06, Denver County, Colorado",36478,7231
1500000US080310070062,080310070062,"Block Group 2, Census Tract 70.06, Denver County, Colorado",36450,6458
1500000US080310070131,080310070131,"Block Group 1, Census Tract 70.13, Denver County, Colorado",55900,12961
1500000US080310070132,080310070132,"Block Group 2, Census Tract 70.13, Denver County, Colorado",66726,15296
1500000US080310070371,080310070371,"Block Group 1, Census Tract 70.37, Denver County, Colorado",37027,11709
1500000US080310070372,080310070372,"Block Group 2, Census Tract 70.37, Denver County, Colorado",35959,7454
1500000US080310070373,080310070373,"Block Group 3, Census Tract 70.37, Denver County, Colorado",41058,17898
1500000US080310070881,080310070881,"Block Group 1, Census Tract 70.88, Denver County, Colorado",69053,20738
1500000US080310070882,080310070882,"Block Group 2, Census Tract 70.88, Denver County, Colorado",37071,17881
1500000US080310070883,080310070883,"Block Group 3, Census Tract 70.88, Denver County, Colorado",49821,13310
1500000US080310070884,080310070884,"Block Group 4, Census Tract 70.88, Denver County, Colorado",81638,13852
1500000US080310070891,080310070891,"Block Group 1, Census Tract 70.89, Denver County, Colorado",27763,10730
1500000US080310070892,080310070892,"Block Group 2, Census Tract 70.89, Denver County, Colorado",28919,3055
1500000US080310070893,080310070893,"Block Group 3, Census Tract 70.89, Denver County, Colorado",31762,3556
1500000US080310070894,080310070894,"Block Group 4, Census Tract 70.89, Denver County, Colorado",36743,10157
1500000US080310083041,080310083041,"Block Group 1, Census Tract 83.04, Denver County, Colorado",48480,3511
1500000US080310083042,080310083042,"Block Group 2, Census Tract 83.04, Denver County, Colorado",55833,24993
1500000US080310083043,080310083043,"Block Group 3, Census Tract 83.04, Denver County, Colorado",47955,15946
1500000US080310083051,080310083051,"Block Group 1, Census Tract 83.05, Denver County, Colorado",47614,24050
1500000US080310083052,080310083052,"Block Group 2, Census Tract 83.05, Denver County, Colorado",55900,11938
1500000US080310083053,080310083053,"Block Group 3, Census Tract 83.05, Denver County, Colorado",71250,22340
1500000US080310083061,080310083061,"Block Group 1, Census Tract 83.06, Denver County, Colorado",49423,14543
1500000US080310083062,080310083062,"Block Group 2, Census Tract 83.06, Denver County, Colorado",53750,19676
1500000US080310083063,080310083063,"Block Group 3, Census Tract 83.06, Denver County, Colorado",53482,38500
1500000US080310083064,080310083064,"Block Group 4, Census Tract 83.06, Denver County, Colorado",32882,6300
1500000US080310083121,080310083121,"Block Group 1, Census Tract 83.12, Denver County, Colorado",57097,13593
1500000US080310083122,080310083122,"Block Group 2, Census Tract 83.12, Denver County, Colorado",43646,7721
1500000US080310083123,080310083123,"Block Group 3, Census Tract 83.12, Denver County, Colorado",64139,12364
1500000US080310083861,080310083861,"Block Group 1, Census Tract 83.86, Denver County, Colorado",59776,13902
1500000US080310083862,080310083862,"Block Group 2, Census Tract 83.86, Denver County, Colorado",62500,22494
1500000US080310083871,080310083871,"Block Group 1, Census Tract 83.87, Denver County, Colorado",54159,10191
1500000US080310083872,080310083872,"Block Group 2, Census Tract 83.87, Denver County, Colorado",75532,17172
1500000US080310083881,080310083881,"Block Group 1, Census Tract 83.88, Denver County, Colorado",57435,9953
1500000US080310083882,080310083882,"Block Group 2, Census Tract 83.88, Denver County, Colorado",68908,15383
1500000US080310083891,080310083891,"Block Group 1, Census Tract 83.89, Denver County, Colorado",96179,34488
1500000US080310083892,080310083892,"Block Group 2, Census Tract 83.89, Denver County, Colorado",78314,13027
1500000US080310083893,080310083893,"Block Group 3, Census Tract 83.89, Denver County, Colorado",82194,14161
1500000US080310083901,080310083901,"Block Group 1, Census Tract 83.90, Denver County, Colorado",45545,22020
1500000US080310083902,080310083902,"Block Group 2, Census Tract 83.90, Denver County, Colorado",77696,9547
1500000US080310083903,080310083903,"Block Group 3, Census Tract 83.90, Denver County, Colorado",52073,17754
1500000US080310083911,080310083911,"Block Group 1, Census Tract 83.91, Denver County, Colorado",68594,8637
1500000US080310083912,080310083912,"Block Group 2, Census Tract 83.91, Denver County, Colorado",55375,25456
1500000US080310119021,080310119021,"Block Group 1, Census Tract 119.02, Denver County, Colorado",99107,38254
1500000US080310119022,080310119022,"Block Group 2, Census Tract 119.02, Denver County, Colorado",70750,26538
1500000US080310119023,080310119023,"Block Group 3, Census Tract 119.02, Denver County, Colorado",35625,5199
1500000US080310119024,080310119024,"Block Group 4, Census Tract 119.02, Denver County, Colorado",45208,18825
1500000US080310119031,080310119031,"Block Group 1, Census Tract 119.03, Denver County, Colorado",64236,10273
1500000US080310119032,080310119032,"Block Group 2, Census Tract 119.03, Denver County, Colorado",50250,7151
1500000US080310120011,080310120011,"Block Group 1, Census Tract 120.01, Denver County, Colorado",56307,26007
1500000US080310120012,080310120012,"Block Group 2, Census Tract 120.01, Denver County, Colorado",95625,44271
1500000US080310120101,080310120101,"Block Group 1, Census Tract 120.10, Denver County, Colorado",80770,4067
1500000US080310120102,080310120102,"Block Group 2, Census Tract 120.10, Denver County, Colorado",62054,9170
1500000US080310120103,080310120103,"Block Group 3, Census Tract 120.10, Denver County, Colorado",68818,20502
1500000US080310120141,080310120141,"Block Group 1, Census Tract 120.14, Denver County, Colorado",74541,27814
1500000US080310120142,080310120142,"Block Group 2, Census Tract 120.14, Denver County, Colorado",52895,19443
1500000US080310120143,080310120143,"Block Group 3, Census Tract 120.14, Denver County, Colorado",91182,5594
1500000US080310120144,080310120144,"Block Group 4, Census Tract 120.14, Denver County, Colorado",50610,9565
1500000US080310153001,080310153001,"Block Group 1, Census Tract 153, Denver County, Colorado",53523,11219
1500000US080310153002,080310153002,"Block Group 2, Census Tract 153, Denver County, Colorado",52530,15524
1500000US080310153003,080310153003,"Block Group 3, Census Tract 153, Denver County, Colorado",42194,6122
1500000US080310154001,080310154001,"Block Group 1, Census Tract 154, Denver County, Colorado",70500,25072
1500000US080310154002,080310154002,"Block Group 2, Census Tract 154, Denver County, Colorado",63000,29919
1500000US080310154003,080310154003,"Block Group 3, Census Tract 154, Denver County, Colorado",74583,20767
1500000US080310154004,080310154004,"Block Group 4, Census Tract 154, Denver County, Colorado",67872,10458
1500000US080310155001,080310155001,"Block Group 1, Census Tract 155, Denver County, Colorado",40188,22341
1500000US080310155002,080310155002,"Block Group 2, Census Tract 155, Denver County, Colorado",51012,3237
1500000US080310155003,080310155003,"Block Group 3, Census Tract 155, Denver County, Colorado",58264,18151
1500000US080310156001,080310156001,"Block Group 1, Census Tract 156, Denver County, Colorado",27467,23440
1500000US080310156002,080310156002,"Block Group 2, Census Tract 156, Denver County, Colorado",42879,21140
1500000US080310156003,080310156003,"Block Group 3, Census Tract 156, Denver County, Colorado",-,**
1500000US080310156004,080310156004,"Block Group 4, Census Tract 156, Denver County, Colorado",35938,9071
1500000US080310157001,080310157001,"Block Group 1, Census Tract 157, Denver County, Colorado",22279,15930
1500000US080310157002,080310157002,"Block Group 2, Census Tract 157, Denver County, Colorado",66151,40978
1500000US080310157003,080310157003,"Block Group 3, Census Tract 157, Denver County, Colorado",66939,14015
1500000US080310157004,080310157004,"Block Group 4, Census Tract 157, Denver County, Colorado",36047,13096
1500000US080319800001,080319800001,"Block Group 1, Census Tract 9800, Denver County, Colorado",51971,6587
1500000US080319801001,080319801001,"Block Group 1, Census Tract 9801, Denver County, Colorado",-,**
