GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied:,Margin of Error; Owner occupied:,Estimate; Owner occupied: - No vehicle available,Margin of Error; Owner occupied: - No vehicle available,Estimate; Owner occupied: - 1 vehicle available,Margin of Error; Owner occupied: - 1 vehicle available,Estimate; Owner occupied: - 2 vehicles available,Margin of Error; Owner occupied: - 2 vehicles available,Estimate; Owner occupied: - 3 vehicles available,Margin of Error; Owner occupied: - 3 vehicles available,Estimate; Owner occupied: - 4 vehicles available,Margin of Error; Owner occupied: - 4 vehicles available,Estimate; Owner occupied: - 5 or more vehicles available,Margin of Error; Owner occupied: - 5 or more vehicles available,Estimate; Renter occupied:,Margin of Error; Renter occupied:,Estimate; Renter occupied: - No vehicle available,Margin of Error; Renter occupied: - No vehicle available,Estimate; Renter occupied: - 1 vehicle available,Margin of Error; Renter occupied: - 1 vehicle available,Estimate; Renter occupied: - 2 vehicles available,Margin of Error; Renter occupied: - 2 vehicles available,Estimate; Renter occupied: - 3 vehicles available,Margin of Error; Renter occupied: - 3 vehicles available,Estimate; Renter occupied: - 4 vehicles available,Margin of Error; Renter occupied: - 4 vehicles available,Estimate; Renter occupied: - 5 or more vehicles available,Margin of Error; Renter occupied: - 5 or more vehicles available
1500000US080310083064,080310083064,"Block Group 4, Census Tract 83.06, Denver County, Colorado",925,112,96,49,0,12,25,37,31,18,30,31,10,16,0,12,829,110,139,73,413,101,268,110,9,14,0,12,0,12
1500000US080310083121,080310083121,"Block Group 1, Census Tract 83.12, Denver County, Colorado",836,127,479,116,0,12,113,58,184,96,106,64,49,44,27,42,357,113,3,7,114,72,114,81,76,53,50,43,0,12
1500000US080310083122,080310083122,"Block Group 2, Census Tract 83.12, Denver County, Colorado",880,128,342,80,5,8,26,22,225,77,32,30,54,48,0,12,538,111,111,64,161,82,227,93,39,47,0,12,0,12
1500000US080310083123,080310083123,"Block Group 3, Census Tract 83.12, Denver County, Colorado",484,97,336,85,6,10,57,49,134,58,103,69,36,32,0,12,148,74,0,12,47,50,62,53,17,27,22,36,0,12
1500000US080310083861,080310083861,"Block Group 1, Census Tract 83.86, Denver County, Colorado",539,86,338,89,3,5,86,58,64,43,124,69,61,51,0,12,201,71,0,12,80,55,85,62,18,20,10,16,8,14
1500000US080310083862,080310083862,"Block Group 2, Census Tract 83.86, Denver County, Colorado",666,97,459,107,0,12,91,54,136,70,173,96,35,28,24,26,207,76,13,21,53,49,75,63,29,37,37,31,0,12
1500000US080310083871,080310083871,"Block Group 1, Census Tract 83.87, Denver County, Colorado",859,119,703,124,9,15,58,37,228,79,148,68,150,85,110,72,156,91,0,12,40,43,101,74,15,23,0,12,0,12
1500000US080310083872,080310083872,"Block Group 2, Census Tract 83.87, Denver County, Colorado",798,107,643,107,9,14,44,34,269,91,233,92,79,61,9,17,155,82,7,13,16,26,37,40,87,70,0,12,8,14
1500000US080310083881,080310083881,"Block Group 1, Census Tract 83.88, Denver County, Colorado",2035,222,1213,206,20,31,144,101,497,204,433,186,87,85,32,42,822,233,14,22,435,196,272,128,68,70,33,55,0,17
1500000US080310083882,080310083882,"Block Group 2, Census Tract 83.88, Denver County, Colorado",967,181,342,124,0,12,178,128,129,85,35,36,0,12,0,12,625,149,46,73,355,130,215,109,9,16,0,12,0,12
1500000US080310083891,080310083891,"Block Group 1, Census Tract 83.89, Denver County, Colorado",379,125,379,125,0,12,18,29,185,111,48,44,123,72,5,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US080310083892,080310083892,"Block Group 2, Census Tract 83.89, Denver County, Colorado",829,157,590,152,15,24,104,55,234,119,189,105,48,45,0,12,239,111,0,12,13,20,176,107,50,36,0,12,0,12
1500000US080310083893,080310083893,"Block Group 3, Census Tract 83.89, Denver County, Colorado",1885,176,1679,187,22,33,342,122,700,147,431,162,114,77,70,57,206,134,0,17,16,25,158,127,0,17,32,49,0,17
1500000US080310083901,080310083901,"Block Group 1, Census Tract 83.90, Denver County, Colorado",1013,164,412,116,0,12,119,109,121,69,83,63,89,68,0,12,601,154,0,12,316,139,249,120,36,55,0,12,0,12
1500000US080310083902,080310083902,"Block Group 2, Census Tract 83.90, Denver County, Colorado",817,123,704,133,17,26,95,65,320,125,206,105,66,64,0,12,113,80,30,47,0,12,67,62,16,26,0,12,0,12
1500000US080310083903,080310083903,"Block Group 3, Census Tract 83.90, Denver County, Colorado",958,141,806,148,0,12,293,107,314,134,91,49,88,61,20,27,152,113,0,12,19,33,133,107,0,12,0,12,0,12
1500000US080310083911,080310083911,"Block Group 1, Census Tract 83.91, Denver County, Colorado",1381,158,1082,186,0,12,222,126,447,144,328,161,57,53,28,60,299,157,23,39,98,89,72,63,56,68,0,12,50,77
1500000US080310083912,080310083912,"Block Group 2, Census Tract 83.91, Denver County, Colorado",932,168,659,143,18,29,125,75,355,134,129,83,32,34,0,12,273,180,0,12,216,163,25,35,0,12,32,51,0,12
1500000US080310119021,080310119021,"Block Group 1, Census Tract 119.02, Denver County, Colorado",684,158,559,160,15,25,115,83,340,145,53,48,17,27,19,30,125,95,0,12,0,12,93,97,0,12,32,40,0,12
1500000US080310119022,080310119022,"Block Group 2, Census Tract 119.02, Denver County, Colorado",503,158,264,123,0,12,152,114,46,34,66,57,0,12,0,12,239,103,0,12,43,48,153,101,43,50,0,12,0,12
1500000US080310119023,080310119023,"Block Group 3, Census Tract 119.02, Denver County, Colorado",808,185,292,164,81,106,150,141,57,42,4,9,0,12,0,12,516,197,146,134,312,165,58,47,0,12,0,12,0,12
1500000US080310119024,080310119024,"Block Group 4, Census Tract 119.02, Denver County, Colorado",762,159,348,142,15,24,124,92,163,114,29,47,17,26,0,12,414,163,21,35,183,131,160,83,50,79,0,12,0,12
1500000US080310119031,080310119031,"Block Group 1, Census Tract 119.03, Denver County, Colorado",635,45,508,55,12,12,114,37,218,43,119,53,45,24,0,12,127,48,14,17,55,37,58,41,0,12,0,12,0,12
1500000US080310119032,080310119032,"Block Group 2, Census Tract 119.03, Denver County, Colorado",331,40,178,28,6,9,28,22,91,30,39,21,0,12,14,15,153,37,12,12,80,35,40,23,15,13,0,12,6,8
1500000US080310120011,080310120011,"Block Group 1, Census Tract 120.01, Denver County, Colorado",645,59,428,57,16,15,90,34,201,49,95,41,26,21,0,12,217,59,62,42,47,37,85,47,7,9,16,24,0,12
1500000US080310120012,080310120012,"Block Group 2, Census Tract 120.01, Denver County, Colorado",269,38,223,35,0,12,48,20,86,33,54,25,29,22,6,9,46,32,0,12,26,22,20,23,0,12,0,12,0,12
1500000US080310120101,080310120101,"Block Group 1, Census Tract 120.10, Denver County, Colorado",839,101,653,91,0,12,197,75,333,88,122,69,1,14,0,12,186,80,0,12,120,71,66,43,0,12,0,12,0,12
1500000US080310120102,080310120102,"Block Group 2, Census Tract 120.10, Denver County, Colorado",739,122,319,65,0,12,201,73,101,44,17,26,0,12,0,12,420,121,0,12,325,134,95,66,0,12,0,12,0,12
1500000US080310120103,080310120103,"Block Group 3, Census Tract 120.10, Denver County, Colorado",907,111,599,93,0,12,219,75,292,123,83,58,5,10,0,12,308,98,9,15,192,105,107,69,0,12,0,12,0,12
1500000US080310120141,080310120141,"Block Group 1, Census Tract 120.14, Denver County, Colorado",544,99,524,101,0,12,101,79,212,79,185,109,26,40,0,12,20,32,0,12,0,12,20,32,0,12,0,12,0,12
1500000US080310120142,080310120142,"Block Group 2, Census Tract 120.14, Denver County, Colorado",1248,153,673,154,0,12,313,136,272,106,88,64,0,12,0,12,575,171,0,12,297,139,236,138,42,65,0,12,0,12
1500000US080310120143,080310120143,"Block Group 3, Census Tract 120.14, Denver County, Colorado",376,115,301,90,0,12,81,56,103,58,95,60,22,30,0,12,75,92,0,12,14,24,61,89,0,12,0,12,0,12
1500000US080310120144,080310120144,"Block Group 4, Census Tract 120.14, Denver County, Colorado",919,149,416,137,73,95,253,103,90,62,0,12,0,12,0,12,503,118,19,31,278,105,168,82,38,44,0,12,0,12
1500000US080310153001,080310153001,"Block Group 1, Census Tract 153, Denver County, Colorado",777,153,286,79,11,18,129,64,82,52,64,38,0,12,0,12,491,151,75,66,282,135,134,82,0,12,0,12,0,12
1500000US080310153002,080310153002,"Block Group 2, Census Tract 153, Denver County, Colorado",1048,147,204,92,0,12,102,76,77,47,0,12,25,36,0,12,844,141,190,91,444,152,183,93,27,32,0,12,0,12
1500000US080310153003,080310153003,"Block Group 3, Census Tract 153, Denver County, Colorado",425,129,60,60,0,12,49,58,0,12,11,19,0,12,0,12,365,117,26,42,245,104,94,78,0,12,0,12,0,12
1500000US080310154001,080310154001,"Block Group 1, Census Tract 154, Denver County, Colorado",514,91,338,85,25,29,83,62,148,70,34,28,40,36,8,13,176,88,23,18,71,59,82,69,0,12,0,12,0,12
1500000US080310154002,080310154002,"Block Group 2, Census Tract 154, Denver County, Colorado",474,73,332,69,0,12,118,61,168,54,33,29,13,15,0,12,142,60,0,12,86,65,45,33,11,17,0,12,0,12
1500000US080310154003,080310154003,"Block Group 3, Census Tract 154, Denver County, Colorado",364,65,272,63,0,12,91,45,133,53,48,37,0,12,0,12,92,58,0,12,10,15,59,55,18,20,5,8,0,12
1500000US080310154004,080310154004,"Block Group 4, Census Tract 154, Denver County, Colorado",297,68,208,57,11,18,73,45,75,34,38,30,11,18,0,12,89,56,0,12,20,16,54,54,15,12,0,12,0,12
1500000US080310155001,080310155001,"Block Group 1, Census Tract 155, Denver County, Colorado",569,109,0,12,0,12,0,12,0,12,0,12,0,12,0,12,569,109,117,64,292,102,160,92,0,12,0,12,0,12
1500000US080310155002,080310155002,"Block Group 2, Census Tract 155, Denver County, Colorado",848,104,21,23,0,12,13,19,8,12,0,12,0,12,0,12,827,107,83,52,407,96,327,98,10,17,0,12,0,12
1500000US080310155003,080310155003,"Block Group 3, Census Tract 155, Denver County, Colorado",413,96,188,66,0,12,67,45,75,43,38,32,8,12,0,12,225,82,57,52,63,41,95,61,10,13,0,12,0,12
1500000US080310156001,080310156001,"Block Group 1, Census Tract 156, Denver County, Colorado",1034,169,313,154,0,12,86,71,79,74,73,52,75,92,0,12,721,170,196,113,308,148,153,90,64,79,0,12,0,12
1500000US080310156002,080310156002,"Block Group 2, Census Tract 156, Denver County, Colorado",664,121,280,87,0,12,27,30,118,78,80,58,41,53,14,23,384,127,14,23,140,104,192,124,28,40,10,20,0,12
1500000US080310156003,080310156003,"Block Group 3, Census Tract 156, Denver County, Colorado",256,95,84,43,0,12,11,18,62,42,0,12,0,12,11,16,172,107,0,12,41,65,113,93,18,35,0,12,0,12
1500000US080310156004,080310156004,"Block Group 4, Census Tract 156, Denver County, Colorado",394,140,180,83,0,12,24,28,118,74,38,42,0,12,0,12,214,120,35,57,86,89,60,76,12,21,0,12,21,33
1500000US080310157001,080310157001,"Block Group 1, Census Tract 157, Denver County, Colorado",733,159,282,92,0,12,77,56,172,98,14,25,19,26,0,12,451,141,163,103,208,126,30,34,50,45,0,12,0,12
1500000US080310157002,080310157002,"Block Group 2, Census Tract 157, Denver County, Colorado",459,111,319,116,30,33,55,45,115,66,105,105,14,23,0,12,140,95,0,12,15,24,106,89,19,30,0,12,0,12
1500000US080310157003,080310157003,"Block Group 3, Census Tract 157, Denver County, Colorado",423,113,325,87,0,12,45,46,208,79,72,66,0,12,0,12,98,109,0,12,36,53,62,89,0,12,0,12,0,12
1500000US080310157004,080310157004,"Block Group 4, Census Tract 157, Denver County, Colorado",542,146,37,55,0,12,37,55,0,12,0,12,0,12,0,12,505,151,25,40,278,125,192,125,10,17,0,12,0,12
1500000US080319800001,080319800001,"Block Group 1, Census Tract 9800, Denver County, Colorado",600,55,414,61,0,12,172,55,196,60,40,24,6,9,0,12,186,51,0,12,110,40,67,39,9,10,0,12,0,12
1500000US080319801001,080319801001,"Block Group 1, Census Tract 9801, Denver County, Colorado",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
