"Id2","AI_Longer Than One Day_has_nature_anycost_hour","AI_Longer Than One Day_has_nature_lowcost_hour","AI_Longer Than One Day_has_nature_anycost","AI_Longer Than One Day_has_nature_lowcost","AI_Longer Than One Day_has_nature_free","AI_Half Day or Shorter_has_nature_anycost_hour","AI_Half Day or Shorter_has_nature_lowcost_hour","AI_Half Day or Shorter_has_nature_anycost","AI_Half Day or Shorter_has_nature_lowcost","AI_Half Day or Shorter_has_nature_free","AI_Partial Day_has_nature_anycost_hour","AI_Partial Day_has_nature_lowcost_hour","AI_Partial Day_has_nature_anycost","AI_Partial Day_has_nature_lowcost","AI_Partial Day_has_nature_free","AI_has_nature_anycost_hour","AI_has_nature_lowcost_hour","AI_has_nature_anycost","AI_has_nature_lowcost","AI_has_nature_free","AI_Longer Than One Day_has_sports_anycost_hour","AI_Longer Than One Day_has_sports_lowcost_hour","AI_Longer Than One Day_has_sports_anycost","AI_Longer Than One Day_has_sports_lowcost","AI_Longer Than One Day_has_sports_free","AI_Half Day or Shorter_has_sports_anycost_hour","AI_Half Day or Shorter_has_sports_lowcost_hour","AI_Half Day or Shorter_has_sports_anycost","AI_Half Day or Shorter_has_sports_lowcost","AI_Half Day or Shorter_has_sports_free","AI_Partial Day_has_sports_anycost_hour","AI_Partial Day_has_sports_lowcost_hour","AI_Partial Day_has_sports_anycost","AI_Partial Day_has_sports_lowcost","AI_Partial Day_has_sports_free","AI_has_sports_anycost_hour","AI_has_sports_lowcost_hour","AI_has_sports_anycost","AI_has_sports_lowcost","AI_has_sports_free","AI_Longer Than One Day_art_anycost_hour","AI_Longer Than One Day_art_lowcost_hour","AI_Longer Than One Day_art_anycost","AI_Longer Than One Day_art_lowcost","AI_Longer Than One Day_art_free","AI_Half Day or Shorter_art_anycost_hour","AI_Half Day or Shorter_art_lowcost_hour","AI_Half Day or Shorter_art_anycost","AI_Half Day or Shorter_art_lowcost","AI_Half Day or Shorter_art_free","AI_Partial Day_art_anycost_hour","AI_Partial Day_art_lowcost_hour","AI_Partial Day_art_anycost","AI_Partial Day_art_lowcost","AI_Partial Day_art_free","AI_art_anycost_hour","AI_art_lowcost_hour","AI_art_anycost","AI_art_lowcost","AI_art_free","AI_Longer Than One Day_academic_anycost_hour","AI_Longer Than One Day_academic_lowcost_hour","AI_Longer Than One Day_academic_anycost","AI_Longer Than One Day_academic_lowcost","AI_Longer Than One Day_academic_free","AI_Half Day or Shorter_academic_anycost_hour","AI_Half Day or Shorter_academic_lowcost_hour","AI_Half Day or Shorter_academic_anycost","AI_Half Day or Shorter_academic_lowcost","AI_Half Day or Shorter_academic_free","AI_Partial Day_academic_anycost_hour","AI_Partial Day_academic_lowcost_hour","AI_Partial Day_academic_anycost","AI_Partial Day_academic_lowcost","AI_Partial Day_academic_free","AI_academic_anycost_hour","AI_academic_lowcost_hour","AI_academic_anycost","AI_academic_lowcost","AI_academic_free","AI_overall","AI_overall_free"
80310001021,79.0146518295642,24.968253151735,54.3307163387188,40.1834255534766,15.3479620887936,51.0928878682234,70.3816265420297,71.4697164910216,70.5968188690562,69.0411008695834,58.6550917164229,42.834954132442,60.8418984987398,37.0247642700859,55.8055477035563,68.4344006316961,74.2672716917529,78.2149669796623,71.8161801971088,69.0694364496701,60.237799217559,34.0343170599335,49.6995534911192,42.6168956720814,15.3479620887936,65.8334874938912,67.469854815158,78.0155826165192,67.7241453782747,66.2661412828704,58.0534142606652,51.860014978803,60.9482496919295,36.9812166530656,31.8168852632978,72.6907294470904,74.2346818770847,78.7745386822789,69.2811315171778,66.1934711095404,67.7353269751081,29.9744438343907,49.5158707874053,30.9239785214463,34.7539837172287,49.8384746233455,70.4510714954704,70.181533652204,70.9047935561267,69.2884349541548,36.8168805265377,42.393887755494,42.6345894202953,37.8700487786032,55.8055477035563,55.8330362496839,74.6992678514479,69.8429120733711,72.6897808327007,69.3760224706243,77.2305788044307,24.968253151735,53.6272282604958,40.1834255534766,15.3479620887936,79.9005187203504,70.7751403506781,78.0560254825436,70.9339556497942,69.5891494883838,53.5960213240487,44.355628091636,57.6597310941267,38.909484415648,51.9920849935459,70.3567309687957,74.6657456061007,77.1462887322218,72.2184053991726,69.598427367104,75.9946766168835,68.5593393492347
80310001022,76.9138746063038,24.4862008334011,53.0032468466145,39.4765176978328,15.0455395568868,50.1411878300492,68.1711990062962,69.2641101338818,68.3859646122043,66.7978435868378,56.7522932224726,42.194330986691,59.0148932572589,36.4983170962307,56.6800530936756,66.3735631205787,72.1086969512277,75.9088486906755,69.6491438804055,66.8457333024715,58.6818224610355,33.4135937304359,48.580235685617,41.8999212586834,15.0455395568868,65.362436020928,65.2010384376695,76.2675519669273,65.4602371020005,63.9636170992727,56.2312500236855,50.9932490750981,59.1566981572183,36.46818168486,33.878929528307,71.0979075669318,72.0443625743425,76.8105434949817,67.0732318370917,63.9167588455135,66.5351354193669,29.3627881623382,48.5849727774311,30.1849898284312,33.9362795347314,50.2557330467894,68.2786571209607,68.9300602440574,68.7323987686963,67.0939885632855,48.7618045976055,41.7655899802367,53.0358965102294,37.324580881399,56.6800530936756,61.4232188796897,72.5657560123975,71.8590061670673,70.5475570608475,67.1991938067367,75.3289994554607,24.4862008334011,52.3909502106953,39.4765176978328,15.0455395568868,83.7734503593102,68.662408746525,77.6183602199768,68.8215441930996,67.4483769533411,64.2573496621788,43.6649365781836,67.0528299385711,38.3200825068105,52.0041762614,77.1031940842976,72.5912443151531,79.7567099877225,70.1422070248194,67.472842979522,76.0837770851118,66.3586322335609
80310001023,72.8807240354663,22.5374327998166,49.796383020419,36.6084828248262,13.8279336380394,45.0449190768119,61.8961830473518,62.8597755934328,62.0996994333361,60.5573337253423,54.5032390330834,39.0485053573496,56.3874526784108,33.8112699067164,50.0259590495575,63.2977159717778,65.6505595022458,70.5175187101438,63.3347239465033,60.5921187226825,55.3101006289874,30.6855886383436,45.2740802272308,39.0041776013894,13.8279336380394,61.6717708642372,58.8947119527937,70.2125923000837,59.1486018977931,57.6537199969739,53.4288920996038,46.9464926548716,55.9682404740448,33.8358847534978,29.9126774872581,67.3169255346676,65.377768689939,71.5228807996562,60.7409791152329,57.6090212014587,62.0552475970482,26.9044380172592,44.9969061071438,27.2619110376036,30.6970172104708,45.3169962687167,62.2591164995992,62.6157771873069,62.6816149240806,61.1063399405529,43.9952185743662,38.7639954110949,48.1094135209928,34.5681528387793,50.0259590495575,55.7203942369637,66.2930317796079,65.4298373390989,64.3847196756856,61.1895610801502,71.4170902820762,22.5374327998166,49.2406230642159,36.6084828248262,13.8279336380394,82.4360932692879,62.4354506916412,72.4721903295969,62.5876957768721,61.2519286245767,60.3585973560679,40.5033309449761,62.8726507375399,35.6056174135832,47.3095533817012,73.7855491265977,66.1877671663508,74.6261603234575,63.8881374131911,61.275866847756,70.5240992930891,60.1666419630118
80310002011,71.7696690008417,23.1592408823059,49.6460389067627,36.9772687159129,13.9836555247544,47.9633355984183,61.4477557133248,62.5981469029233,61.6580830259293,59.9595175527224,55.2065518870231,39.6470385238384,57.1336228603422,34.1966750220382,51.6171938031765,63.7705895639544,65.4938678563292,70.6576093840635,62.966067387933,60.0106817460479,54.4660946154455,31.5750247727034,45.4396991316,39.3819376204852,13.9836555247544,60.0406557158032,58.2077961167398,68.9356531480095,58.4755112198863,56.8990769650713,54.9016974551823,47.9038630555663,57.4572921269256,34.2143316951256,31.3148012281695,67.4969047930106,65.2415125049258,71.5840023373033,60.1646009649172,56.8695524555016,61.1103883457676,27.578088361011,45.0265999850701,27.6310958623661,31.1065763800002,46.6554728091243,61.3620781077093,62.643670381643,61.8077440937541,60.1328974186641,46.7211456069985,39.1827797072015,50.6171854378152,34.961902268328,51.6171938031765,57.5940219145845,65.7344449049921,66.1896060518845,63.6337042591074,60.2377207589104,70.7313638037025,23.1592408823059,49.2871914820308,36.9772687159129,13.9836555247544,70.0192643710535,61.6775554305262,68.1402706322882,61.8361040363645,60.3361527426951,60.6423008227761,41.1217483699975,63.2615983232391,36.0199384980636,48.0587802338922,69.7153710602952,65.7618787283498,72.1857199026141,63.231709842777,60.3749566940073,70.1542344189663,59.3732279136168
80310002012,82.4967085609761,26.3706284728061,56.9480935103472,43.3347817006766,16.6944894859393,54.4728190527843,72.6984007736707,73.9237190887614,72.9445907178472,71.1873028692967,62.6784304523457,46.1804762532052,65.0950413140192,40.0468487264121,64.9585035697463,72.6491411047743,77.1274641796072,82.0114367556753,74.4385172286912,71.2749939178023,62.5089097512997,36.3419623530382,52.2458140456486,45.7787620169432,16.6944894859393,68.8722268783494,69.206676022041,80.6990095971224,69.5123736183899,67.7741282438856,63.4243789869309,55.9995159326055,66.4819301803203,39.9253582376214,37.9067112294515,77.719705992552,77.0533501470006,83.2476271951468,71.4056007811287,67.7433800385949,69.577888777231,31.992771731959,51.6878496971544,34.2812850175452,38.4588076573348,54.0861374881175,72.7114585287656,73.6702872393164,73.2508332240335,71.3268365612949,41.391689285314,45.7409064893109,47.4740760940836,40.9697901005907,64.9585035697463,60.6442625242586,77.6283880680076,74.0538294933825,75.4469373000638,71.4881078912965,79.3595017469364,26.3706284728061,55.5884518557317,43.3347817006766,16.6944894859393,78.6604408149277,72.9395126857931,79.3291772201114,73.1221594479845,71.5950268525283,57.3046635706096,47.8522400496278,61.742847865895,42.1214201455722,59.8419750413572,72.3811796816862,77.4088642108496,79.6845179766783,74.7107765732159,71.6669485794063,79.7493528552207,70.543357606775
80310002021,81.7679624103796,26.7317743187283,56.8237880930669,43.672165346117,16.8388108555048,55.6666880233954,72.8871256460724,74.1784785261291,73.1368343815362,71.3175136542107,62.7391942735905,46.6055964012349,65.2326648970435,40.3800656448092,65.7273824150574,72.5985523030396,77.4433176764541,82.1780347854739,74.6643892932208,71.4107145120068,62.3745630008409,36.8829674869668,52.5245499255665,46.1162565167098,16.8388108555048,68.5102754211406,69.2828399384637,80.5679330217404,69.5952344562327,67.8198092699057,63.6989604022541,56.6365190447925,66.8327312058534,40.2492988489687,38.2945997986971,77.7332790682071,77.3845974346115,83.3981335912969,71.5321363029443,67.792430528308,69.5355599307239,32.4238666696113,51.9534745924682,34.6893357769418,38.8621291344523,55.3696141430303,72.821846308578,74.3432175085166,73.3732115648421,71.4059812153535,41.4279960500434,46.1095317078197,47.5940858778033,41.3110382361109,65.7273824150574,61.3799519588189,77.8819753629795,74.5968289619565,75.6253309609436,71.5748098448194,78.9356148653821,26.7317743187283,55.6062864557276,43.672165346117,16.8388108555048,78.1837693984711,73.071354021216,79.2854297294098,73.2569057626537,71.6683559012517,56.4031923664903,48.2520129503265,61.0231225138414,42.425541661973,60.5141958386869,71.6502919089091,77.6703245114721,79.4221019046906,74.8785711779054,71.7465897096648,79.8987748108545,70.6311361486998
80310002022,81.4211833911162,26.3660919132796,56.4140527165488,42.9126628322556,16.5116488963762,54.6569441890106,71.0472221553082,72.3295944219659,71.2946701795806,69.4674658778982,61.5529025618171,45.789121169433,64.0119129641004,39.6573366692003,64.0241741502505,71.5202576138572,75.6157888161749,80.5509593842314,72.8225520578249,69.5589190452848,61.7817482512853,36.2943918458818,51.8698572952849,45.3556055685994,16.5116488963762,66.6814425233458,67.4180198113083,78.4069944397117,67.7304572261476,65.9452509176195,62.0181697948056,55.5952765164511,65.1415927919731,39.5469249156958,37.4573539386072,75.8234460220533,75.503858862689,81.3590606281506,69.6727393355535,65.9210871690252,69.884440981906,31.8970946810096,51.7480309558219,33.8197997102424,37.9495803270116,56.1585951866171,70.9586209688684,73.4712057239766,71.5030407110377,69.5410265891566,53.5859828438721,45.3055463490751,58.1416835420857,40.5696826103565,64.0241741502505,67.5210925229975,76.0155927813138,77.0578884338133,73.7355890257934,69.7062558131633,78.8771616736254,26.3660919132796,55.3388845504911,42.9126628322556,16.5116488963762,79.7163878675474,71.2008755200478,78.3245377767016,71.3853809208903,69.7854196435621,67.707027671115,47.4096069952881,70.9582691680782,41.6695658164375,59.0216294649864,78.327024170649,75.8161470518755,82.1079964720287,73.0090890921918,69.8631542461884,80.268976229556,68.7623540684154
80310002023,75.7381908265245,23.8239482799449,52.0035317900088,38.341203911816,14.5498990328409,48.6660184476053,65.7585035750393,66.830615904057,65.9686581564333,64.3847195458492,55.9466870025981,40.9602298261644,58.0527332246399,35.3948651090213,53.0944238637053,65.3604075157864,69.6438350345895,73.9296451974762,67.212148882039,64.4201224435865,57.016715918447,32.4682313198795,47.2016711733956,40.75655108321,14.5498990328409,60.6673794194073,62.7592247192468,72.28248428828,63.0160782897206,61.5214595683977,55.5235966760247,49.4305930993899,58.2652267522577,35.3881869692982,31.1949162876972,68.5150012128565,69.4960201833324,74.0503626288581,64.6124057911837,61.4673948126225,64.7258511536827,28.493642723671,47.2155785432633,29.0203082873287,32.6074815710901,50.0103911249802,65.67599193768,67.0826728564575,66.1201341871396,64.4931986316526,49.5649403572504,40.549012375806,53.4550957126814,36.1944469883988,53.0944238637053,61.3745081252312,69.9128329493403,70.4590308050865,67.899560314073,64.5845555198877,73.7780566564953,23.8239482799449,51.2081750627938,38.341203911816,14.5498990328409,74.4490281357196,65.9748840570281,72.7521784406882,66.1321865263161,64.7459034235497,63.4420948045641,42.4196730876871,66.0512254744047,37.2008120126469,49.4936643115006,73.2871796620394,69.8884736238611,76.2723729316811,67.4513528499703,64.7661917397707,73.6778528907755,63.8095661289668
80310002024,77.2207230107573,24.5709655634801,53.2095856963019,39.7075866055602,15.1335577764228,50.4393845572561,67.4296679766787,68.5610718673778,67.6506071339772,65.9984643626121,58.0931762278568,42.4248070291132,60.2590748572888,36.6956412025756,57.1575968234403,67.5158177456531,71.5082985603507,76.1101136445854,68.9777370981419,66.0556864281866,58.7768952529796,33.5954730975429,48.7421240073856,42.1346730518418,15.1335577764228,62.571808815237,64.2582285182606,74.2377011212109,64.5306221916173,62.9551369215662,57.3273074555302,51.2853220848521,60.1977397562886,36.6607176003949,34.0925047082095,70.7009771602,71.3763302251457,76.2716312530453,66.2282247795463,62.9163583039168,65.7398105356855,29.4869784758074,48.3260942195543,30.4029055910358,34.1737255649584,50.3357878961192,67.3555137012854,68.3528386433501,67.8274846854193,66.1077374429186,35.7443730024866,41.9923481958819,41.5914304233339,37.5283836973866,57.1575968234403,55.3047994347403,71.8216799822025,68.0630898536529,69.7362966508452,66.2256801446122,75.3395590372898,24.5709655634801,52.4533772048695,39.7075866055602,15.1335577764228,74.0900188704296,67.6398285678561,73.9114524673715,67.804911065448,66.3595871806601,52.1716016923942,43.931169870693,56.2919672802985,38.5616565111548,52.9719832298664,67.30168281817,71.7504111665506,73.9714699360593,69.2126442049756,66.4018438608448,73.6040761718357,65.3998921843901
80310003011,76.8494828250913,23.2115471815875,52.1880247241366,38.7467202159586,15.8853050291862,46.6298138113195,71.8501305022183,72.6307196459763,72.0156560823131,70.7869676365865,56.3844248782251,40.1368964723639,58.2828569398914,34.2817924840254,55.3113625587967,65.8377700289853,74.7467469603563,77.2230875807392,72.8141476015759,70.8032324330615,57.1008273352756,31.6580493287359,46.759593735931,41.4967844248065,15.8853050291862,60.2560074938087,69.8402840832406,76.7930213150707,70.0195564614619,68.926006548351,55.7857350225629,48.2110340485014,58.3083846002981,34.2992327582608,35.9613561851684,68.531705161007,74.8456398377663,76.3258111660808,71.0543367532692,68.869539986633,66.7366201869712,27.5945765612048,47.5332698325209,27.5174388713977,32.3800326822612,51.6914793868921,71.7400205722929,71.9051195639288,72.0598385697565,70.8481456984655,52.9137436070271,39.7456773040032,56.2215178753003,35.0392573378581,55.3113625587967,64.1925070908633,74.8730184392892,74.5902474416062,73.2420874927017,70.903433279313,75.0069708077328,23.2115471815875,51.4603197840292,38.7467202159586,15.8853050291862,76.2954545136715,72.0679121777161,77.9503023415353,72.1885285745999,71.1211674214853,67.5536945637738,41.5844961706674,69.5495730561208,36.07060196344,51.8521652918121,76.3786705459347,74.9781837371622,80.5894225956051,73.0413897169127,71.1202981296691,77.1821421960078,70.4241259571692
