"Id2","AI_Longer Than One Day_has_nature_anycost_hour","AI_Longer Than One Day_has_nature_lowcost_hour","AI_Longer Than One Day_has_nature_anycost","AI_Longer Than One Day_has_nature_lowcost","AI_Longer Than One Day_has_nature_free","AI_Half Day or Shorter_has_nature_anycost_hour","AI_Half Day or Shorter_has_nature_lowcost_hour","AI_Half Day or Shorter_has_nature_anycost","AI_Half Day or Shorter_has_nature_lowcost","AI_Half Day or Shorter_has_nature_free","AI_Partial Day_has_nature_anycost_hour","AI_Partial Day_has_nature_lowcost_hour","AI_Partial Day_has_nature_anycost","AI_Partial Day_has_nature_lowcost","AI_Partial Day_has_nature_free","AI_has_nature_anycost_hour","AI_has_nature_lowcost_hour","AI_has_nature_anycost","AI_has_nature_lowcost","AI_has_nature_free","AI_Longer Than One Day_has_sports_anycost_hour","AI_Longer Than One Day_has_sports_lowcost_hour","AI_Longer Than One Day_has_sports_anycost","AI_Longer Than One Day_has_sports_lowcost","AI_Longer Than One Day_has_sports_free","AI_Half Day or Shorter_has_sports_anycost_hour","AI_Half Day or Shorter_has_sports_lowcost_hour","AI_Half Day or Shorter_has_sports_anycost","AI_Half Day or Shorter_has_sports_lowcost","AI_Half Day or Shorter_has_sports_free","AI_Partial Day_has_sports_anycost_hour","AI_Partial Day_has_sports_lowcost_hour","AI_Partial Day_has_sports_anycost","AI_Partial Day_has_sports_lowcost","AI_Partial Day_has_sports_free","AI_has_sports_anycost_hour","AI_has_sports_lowcost_hour","AI_has_sports_anycost","AI_has_sports_lowcost","AI_has_sports_free","AI_Longer Than One Day_art_anycost_hour","AI_Longer Than One Day_art_lowcost_hour","AI_Longer Than One Day_art_anycost","AI_Longer Than One Day_art_lowcost","AI_Longer Than One Day_art_free","AI_Half Day or Shorter_art_anycost_hour","AI_Half Day or Shorter_art_lowcost_hour","AI_Half Day or Shorter_art_anycost","AI_Half Day or Shorter_art_lowcost","AI_Half Day or Shorter_art_free","AI_Partial Day_art_anycost_hour","AI_Partial Day_art_lowcost_hour","AI_Partial Day_art_anycost","AI_Partial Day_art_lowcost","AI_Partial Day_art_free","AI_art_anycost_hour","AI_art_lowcost_hour","AI_art_anycost","AI_art_lowcost","AI_art_free","AI_Longer Than One Day_academic_anycost_hour","AI_Longer Than One Day_academic_lowcost_hour","AI_Longer Than One Day_academic_anycost","AI_Longer Than One Day_academic_lowcost","AI_Longer Than One Day_academic_free","AI_Half Day or Shorter_academic_anycost_hour","AI_Half Day or Shorter_academic_lowcost_hour","AI_Half Day or Shorter_academic_anycost","AI_Half Day or Shorter_academic_lowcost","AI_Half Day or Shorter_academic_free","AI_Partial Day_academic_anycost_hour","AI_Partial Day_academic_lowcost_hour","AI_Partial Day_academic_anycost","AI_Partial Day_academic_lowcost","AI_Partial Day_academic_free","AI_academic_anycost_hour","AI_academic_lowcost_hour","AI_academic_anycost","AI_academic_lowcost","AI_academic_free","AI_overall","AI_overall_free"
80310001021,72.4506425843406,38.2824171091682,71.6366414646805,35.345685154289,0,32.6004729484905,60.3857328545272,61.7754667569829,60.8681294712126,56.7284041219506,79.6188843027491,39.7985748235083,55.4459303137728,34.5773357012811,0,72.9181883301494,64.7110955274439,70.3544974763221,64.0609605914153,56.7284041219506,37.8694114868678,38.2824171091682,41.4700547588815,35.345685154289,0,75.7130484343957,59.6884318207559,71.7941099253857,60.271503009952,56.8250036095932,46.7044266702439,40.7643653987524,49.8034858857235,34.5773357012811,0,81.1571393619073,64.1699529106855,74.9897038306669,63.5687731769413,56.8250036095932,32.8846624104497,38.2824171091682,37.7026615382248,35.345685154289,0,67.478500210764,59.0178702901295,64.2702565993529,59.3453578520617,56.4128369610588,15.2515969467479,39.7985748235083,35.6069858961761,34.5773357012811,0,41.0442178774196,63.3499877308892,59.551176101121,62.5545161728456,56.4128369610588,68.3159684507082,38.2824171091682,68.0423792530915,35.345685154289,0,31.7890013526967,60.0044508023939,60.2952158418488,60.3769032361706,56.6501799575538,40.4459565054486,40.1355152622214,50.1922626885891,35.0043177237329,13.1820243950196,46.8940889230116,64.306985554084,59.8729280873481,63.5552330783521,56.6347757164448,66.1920763738645,56.6502551022619
80310001022,69.2909110942459,37.6375035253223,68.7178119160309,34.7501384628176,0,32.0350491197796,57.3243118247725,58.7460420691746,57.8105476707744,53.5507646791391,77.9266157048266,39.1385776559564,54.404794567825,33.9955865791438,0,70.9223924793978,61.7880155273946,67.4326368606244,61.0980126627663,53.5507646791391,37.1426229178306,37.6375035253223,40.6941840134661,34.7501384628176,0,78.1998416337192,56.6278218339908,70.0448643827028,57.2262541771064,53.6662889675827,46.0860861788168,40.0812121579793,49.0356397277405,33.9955865791438,0,82.8158377788309,61.2601424078422,73.2907833521041,60.619022535471,53.6662889675827,36.1757512422233,37.6375035253223,40.344629395804,34.7501384628176,0,67.7347561191802,55.8663962130901,61.5969745316595,56.197649223211,53.1733747715128,52.2345338990374,39.1385776559564,64.3810015485734,33.9955865791438,0,65.3289490967035,60.3416555431664,66.0018014773607,59.505113800068,53.1733747715128,67.9735728271129,37.6375035253223,67.625972271015,34.7501384628176,0,43.7352497178961,56.9246216966007,58.6426550678751,57.302292179476,53.4572156226009,65.1981864722577,39.4392524364082,70.3753964894568,34.3781379575926,12.044373023991,68.5258700811498,61.3632719915428,66.5184000541274,60.5727903477002,53.4387935373853,68.3109054360542,53.457305488905
80310001023,70.5725773730312,35.0123846338984,69.3231007886308,32.3263255820013,0,29.7606664685275,50.9695696109858,52.3540049114717,51.4333311250843,47.2881813736439,73.3765311370155,36.4492629895467,50.92963329408,31.6268247949503,0,68.2538644143305,55.3724861752341,61.3575794636365,54.6630868232129,47.2881813736439,34.2803188402547,35.0123846338984,37.6195708414735,32.3263255820013,0,73.2412820136855,50.1899863824116,63.2744017071079,50.7743695517956,47.2465421299306,44.6759382785107,37.2999614907988,46.3595295723459,31.6268247949503,0,77.9865831709137,54.7757524727209,66.7876394775575,54.1138927303079,47.2465421299306,32.9022384681115,35.0123846338984,36.8911820270265,32.3263255820013,0,59.2110181629597,50.0567956222984,54.9005357751029,50.3720730980413,47.4242067112615,46.1626380959964,36.4492629895467,57.9993176053292,31.6268247949503,0,57.5640921812384,54.4190985299732,59.0452328421663,53.5843911542288,47.4242067112615,68.080107359772,35.0123846338984,67.2853502110165,32.3263255820013,0,39.5977790104264,50.7004648062254,52.2991102330516,51.0633110142144,47.321899927697,61.1923131916332,36.7885565978794,65.9565567168683,32.0554153538053,12.9926440168898,64.6714469909234,55.086849568608,60.9599369748576,54.2883469587861,47.328539931339,62.0375971895545,47.3218675365437
80310002011,68.9911365048631,35.3507111697606,67.9947540489631,32.6386745950435,0,30.0587650423538,52.6026974537203,53.9697316477674,53.0643893934232,48.8178963431873,75.873411420223,36.7961186206799,52.0026079473635,31.9321776264508,0,69.0877643746552,56.9304283522103,62.8695211343481,56.2425606270113,48.8178963431873,34.6400669236161,35.3507111697606,38.0078732848846,32.6386745950435,0,65.6931313456978,51.7479496480134,62.2590651344476,52.3248250442494,48.852468613238,43.6491621000219,37.6584574239701,46.2133651814252,31.9321776264508,0,71.7161177216287,56.2598593993348,65.9253297292618,55.6177842824505,48.852468613238,33.5366197957774,35.3507111697606,37.5173665550616,32.6386745950435,0,64.5879795784268,51.3150695226016,57.0449414800747,51.6301183974154,48.7049570991837,47.7909041054172,36.7961186206799,59.4888828655876,31.9321776264508,0,60.8942334961377,55.6415402119783,61.0920724948296,54.8187656532455,48.7049570991837,67.0036652322641,35.3507111697606,66.3698821574453,32.6386745950435,0,40.8830959874613,52.2765484240054,53.9306649721764,52.636865049191,48.7899004707244,60.6411509482718,37.1060688555626,65.6330832664675,32.3251490783645,12.140492165271,64.2934502659025,56.5838407366255,61.7735889349565,55.8042802590305,48.7843874023165,62.915128073349,48.7899273644814
80310002012,74.6570728592927,41.1533898952471,74.1600831930219,38.0019400975314,0,35.0812212714494,61.6661764190883,63.2539878822142,62.2115078794863,57.5998866853876,83.4289516323123,42.7200530800867,58.8505553893146,37.1512829528753,0,76.373885165337,66.6317070239952,72.6974584958903,65.8748746841899,57.5998866853876,41.0499568300907,41.1533898952471,44.8762551375997,38.0019400975314,0,73.1133764728744,60.929360480254,72.0205840195686,61.6027848053852,57.6476995437784,51.7478567891281,43.7902700096355,54.1410310006534,37.1512829528753,0,81.2380002322496,66.0938306470554,76.4882694989411,65.3803455264107,57.6476995437784,35.8269005145558,41.1533898952471,40.9359033334937,38.0019400975314,0,66.8897174409349,60.4082882016746,65.3561854259336,60.7758275677779,57.4436936418766,15.9079996936869,42.7200530800867,37.8555180043723,37.1512829528753,0,41.530850890297,65.3506384494059,61.1455185449459,64.4358525348995,57.4436936418766,70.8517425611439,41.1533898952471,70.8092643113675,38.0019400975314,0,34.0896588781855,61.2833251985718,61.752691225488,61.703931814633,57.5611688724228,42.714573969634,43.0837171176182,53.2982231615747,37.6119199114765,14.2092865525342,49.4295611335115,66.2257885227534,62.1079420201394,65.355521175913,57.5535443930726,68.1097971399792,57.5612060660288
80310002021,72.4980894102299,41.4660857633735,72.3167182142714,38.2861867934023,0,35.3601674546078,61.9593951184219,63.5653223923145,62.5103503436509,57.7932850439216,84.2420176115644,43.0528460384867,59.3623711998256,37.4480701954574,0,76.2128411392323,66.9825835333479,72.9691349125268,66.2172137558046,57.7932850439216,41.3780439456208,41.4660857633735,45.2313077139901,38.2861867934023,0,71.1969395348531,61.1589745653199,71.627049660052,61.8412021363196,57.8375996671701,52.3243099907594,44.1362538174992,54.6369009342902,37.4480701954574,0,79.9576716751388,66.391661820968,76.3082191355099,65.6675696144831,57.8375996671701,36.1426629370798,41.4660857633735,41.2840543737821,38.2861867934023,0,70.573165744765,60.6473728592053,66.286866558668,61.0186962369257,57.6485198884761,15.9020073067204,43.0528460384867,38.0479621300638,37.4480701954574,0,43.0769820704442,65.6510256566721,61.9059049735728,64.7249367651019,57.6485198884761,69.17918568212,41.4660857633735,69.3513864773152,38.2861867934023,0,34.381881527937,61.5750661651544,62.0604681528479,61.9999532991297,57.7574000257007,42.7155921443801,43.4192444014658,53.4389917677281,37.9121520951298,14.3170228188156,49.246527605106,66.5750477670113,62.2603346637055,65.6951125427953,57.7503333925556,68.3608984213288,57.7574344980309
80310002022,71.2422950961114,40.7704507766858,71.0686020074054,37.6481439560999,0,34.7483956340139,62.0943433884013,63.6388690721212,62.6271976815072,58.0791091070108,82.906413190064,42.3290687296849,58.3907787025373,36.8062756477486,0,74.9525392716352,66.9130366189803,72.6602892074982,66.1840552495959,58.0791091070108,40.5978148120738,40.7704507766858,44.3976514269957,37.6481439560999,0,68.8323281893663,61.3296041578633,71.0493086785465,61.9836670568008,58.1428598666332,51.2996178297325,43.3849387186733,53.6523864723246,36.8062756477486,0,77.6268224628625,66.3404915532953,75.5261872692716,65.6553013031012,58.1428598666332,39.621677797958,40.7704507766858,44.0733704853562,37.6481439560999,0,79.4165856424932,60.7557893150814,68.1189098977063,61.1156141962876,57.8708507951947,54.5771829627068,42.3290687296849,68.1187031427889,36.8062756477486,0,72.0088694957716,65.5636580237509,72.0766304964525,64.6775640837175,57.8708507951947,70.5824036633734,40.7704507766858,70.5023998240631,37.6481439560999,0,47.0475044458972,61.7067579504973,63.5306841738411,62.1175416779173,58.0274851282213,67.9408818693695,42.6891811226353,73.9993151148905,37.2624404320442,14.0725500272835,71.6147636827515,66.5022319393015,71.0430672244184,65.6616625581097,58.0173191108224,72.8265435494102,58.0275347199152
80310002023,69.4066111290514,36.6103942427994,68.6140658612075,33.80172478601,0,31.1446279983261,56.8445481913743,58.1957438021541,57.3085203162666,53.2395246845514,76.4685625543049,38.0868901527498,53.1508919636845,33.0689222747372,0,69.9155607401234,61.0798234004773,66.6214765925188,60.4280177922353,53.2395246845514,35.981823932092,36.6103942427994,39.4556443307567,33.80172478601,0,65.4430521330512,56.1317025740694,65.7691835419604,56.6986466168447,53.3170015109996,44.4579588141736,38.9931102462787,47.5512452224005,33.0689222747372,0,71.9868714091912,60.5239938478733,69.2759628244852,59.9221876599421,53.3170015109996,35.492297732488,36.6103942427994,39.5025400051443,33.80172478601,0,76.2268211578124,55.5400517457923,62.9842111875724,55.8563288241726,52.9864266324414,54.8698336117285,38.0868901527498,65.8361272124178,33.0689222747372,0,70.4541269045484,59.7784876867449,67.4141645300078,58.989255322419,52.9864266324414,68.1100831047859,36.6103942427994,67.5783055956564,33.80172478601,0,44.1495346967916,56.4872940720691,58.2718209990434,56.8477055604437,53.1767856353397,65.3431822123799,38.4084209374137,70.0654356687834,33.4764887503031,12.5875728664677,68.7281078805062,60.7008157640724,66.172140480089,59.9538983640498,53.1644307901527,67.3709361067752,53.1768459045363
80310002024,71.8610314699592,37.8468745808213,71.0287988955055,34.9535813853876,0,32.2078271632551,58.3434222921584,59.7530460873991,58.8284594764828,54.6099286760242,78.8253473195217,39.3418761412627,54.8489617512048,34.1701369893287,0,72.2060523103778,62.7569159679335,68.523897811273,62.0804853399925,54.6099286760242,37.3622214905593,37.8468745808213,40.9318479469516,34.9535813853876,0,66.5524401626652,57.6128026138047,67.3172869263276,58.2064906805047,54.6820064119843,46.1964053554423,40.2911240423396,49.2391969182906,34.1701369893287,0,73.6480991610997,62.1940818150533,71.0839185510637,61.5659534110769,54.6820064119843,32.4168368327804,37.8468745808213,37.193860671826,34.9535813853876,0,66.8266440877955,57.0311831398344,62.4251319842704,57.3608412427155,54.3744681466206,14.6654178357222,39.3418761412627,34.8741401275183,34.1701369893287,0,40.3492509450182,61.4433019499302,57.9499466361616,60.6235878127154,54.3744681466206,67.7188261886162,37.8468745808213,67.4308361772975,34.9535813853876,0,31.4217749890034,57.977698724911,58.3336846623978,58.3535770556753,54.5515616928787,39.6252143218771,39.6750209340453,49.3213539941396,34.5923384454463,13.0328792733552,46.0972625489329,62.3690650850292,58.3119254412976,61.5925780148498,54.5400678138695,63.967422109949,54.5516177621246
80310003011,66.5749531533042,35.6972430594272,65.9311041718107,33.2023931744427,0,29.9065615434144,63.6706613356604,64.7150701095837,64.0537319604241,60.6593870325708,74.0000725770246,37.2141103574296,51.6986548673729,31.8190475956405,0,67.3893660918529,66.9781534992352,71.2241484818418,66.4130543942321,60.6593870325708,34.7140107730084,35.6972430594272,38.1494415856068,33.2023931744427,0,66.4618243157877,63.1210273351998,71.7956157574972,63.573560338237,60.7927565591702,45.4252556847392,38.2599880262413,47.3899611671692,31.8190475956405,0,72.9224468085169,66.5448477601507,74.1833089049671,66.0129784669265,60.7927565591702,34.8863783151072,35.6972430594272,38.7553336049922,33.2023931744427,0,78.9401313146586,62.3816303287154,69.4303829109531,62.6444684648062,60.2237010482497,63.6972185096492,37.2141103574296,72.2803788841312,31.8190475956405,0,77.1982255472386,65.7183547473232,74.0220095956205,65.0359832417722,60.2237010482497,66.2802679346899,35.6972430594272,65.7744920865374,33.2023931744427,0,45.6063398578368,63.3224045599821,64.9101703831219,63.6162015217823,60.5513872902445,72.2498462576655,37.5717644750708,75.4292824285466,32.2718143242115,13.602030846474,74.2168090416303,66.6097986513744,72.1393771255396,65.9610355922014,60.5301195134222,72.8922110269922,60.5514910383532
