GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57,HD01_VD58,HD02_VD58,HD01_VD59,HD02_VD59,HD01_VD60,HD02_VD60,HD01_VD61,HD02_VD61,HD01_VD62,HD02_VD62,HD01_VD63,HD02_VD63,HD01_VD64,HD02_VD64,HD01_VD65,HD02_VD65,HD01_VD66,HD02_VD66,HD01_VD67,HD02_VD67
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; 5 to 17 years:,Margin of Error; 5 to 17 years:,Estimate; 5 to 17 years: - Speak only English,Margin of Error; 5 to 17 years: - Speak only English,Estimate; 5 to 17 years: - Speak Spanish:,Margin of Error; 5 to 17 years: - Speak Spanish:,"Estimate; 5 to 17 years: - Speak Spanish: - Speak English ""very well""","Margin of Error; 5 to 17 years: - Speak Spanish: - Speak English ""very well""","Estimate; 5 to 17 years: - Speak Spanish: - Speak English ""well""","Margin of Error; 5 to 17 years: - Speak Spanish: - Speak English ""well""","Estimate; 5 to 17 years: - Speak Spanish: - Speak English ""not well""","Margin of Error; 5 to 17 years: - Speak Spanish: - Speak English ""not well""","Estimate; 5 to 17 years: - Speak Spanish: - Speak English ""not at all""","Margin of Error; 5 to 17 years: - Speak Spanish: - Speak English ""not at all""",Estimate; 5 to 17 years: - Speak other Indo-European languages:,Margin of Error; 5 to 17 years: - Speak other Indo-European languages:,"Estimate; 5 to 17 years: - Speak other Indo-European languages: - Speak English ""very well""","Margin of Error; 5 to 17 years: - Speak other Indo-European languages: - Speak English ""very well""","Estimate; 5 to 17 years: - Speak other Indo-European languages: - Speak English ""well""","Margin of Error; 5 to 17 years: - Speak other Indo-European languages: - Speak English ""well""","Estimate; 5 to 17 years: - Speak other Indo-European languages: - Speak English ""not well""","Margin of Error; 5 to 17 years: - Speak other Indo-European languages: - Speak English ""not well""","Estimate; 5 to 17 years: - Speak other Indo-European languages: - Speak English ""not at all""","Margin of Error; 5 to 17 years: - Speak other Indo-European languages: - Speak English ""not at all""",Estimate; 5 to 17 years: - Speak Asian and Pacific Island languages:,Margin of Error; 5 to 17 years: - Speak Asian and Pacific Island languages:,"Estimate; 5 to 17 years: - Speak Asian and Pacific Island languages: - Speak English ""very well""","Margin of Error; 5 to 17 years: - Speak Asian and Pacific Island languages: - Speak English ""very well""","Estimate; 5 to 17 years: - Speak Asian and Pacific Island languages: - Speak English ""well""","Margin of Error; 5 to 17 years: - Speak Asian and Pacific Island languages: - Speak English ""well""","Estimate; 5 to 17 years: - Speak Asian and Pacific Island languages: - Speak English ""not well""","Margin of Error; 5 to 17 years: - Speak Asian and Pacific Island languages: - Speak English ""not well""","Estimate; 5 to 17 years: - Speak Asian and Pacific Island languages: - Speak English ""not at all""","Margin of Error; 5 to 17 years: - Speak Asian and Pacific Island languages: - Speak English ""not at all""",Estimate; 5 to 17 years: - Speak other languages:,Margin of Error; 5 to 17 years: - Speak other languages:,"Estimate; 5 to 17 years: - Speak other languages: - Speak English ""very well""","Margin of Error; 5 to 17 years: - Speak other languages: - Speak English ""very well""","Estimate; 5 to 17 years: - Speak other languages: - Speak English ""well""","Margin of Error; 5 to 17 years: - Speak other languages: - Speak English ""well""","Estimate; 5 to 17 years: - Speak other languages: - Speak English ""not well""","Margin of Error; 5 to 17 years: - Speak other languages: - Speak English ""not well""","Estimate; 5 to 17 years: - Speak other languages: - Speak English ""not at all""","Margin of Error; 5 to 17 years: - Speak other languages: - Speak English ""not at all""",Estimate; 18 to 64 years:,Margin of Error; 18 to 64 years:,Estimate; 18 to 64 years: - Speak only English,Margin of Error; 18 to 64 years: - Speak only English,Estimate; 18 to 64 years: - Speak Spanish:,Margin of Error; 18 to 64 years: - Speak Spanish:,"Estimate; 18 to 64 years: - Speak Spanish: - Speak English ""very well""","Margin of Error; 18 to 64 years: - Speak Spanish: - Speak English ""very well""","Estimate; 18 to 64 years: - Speak Spanish: - Speak English ""well""","Margin of Error; 18 to 64 years: - Speak Spanish: - Speak English ""well""","Estimate; 18 to 64 years: - Speak Spanish: - Speak English ""not well""","Margin of Error; 18 to 64 years: - Speak Spanish: - Speak English ""not well""","Estimate; 18 to 64 years: - Speak Spanish: - Speak English ""not at all""","Margin of Error; 18 to 64 years: - Speak Spanish: - Speak English ""not at all""",Estimate; 18 to 64 years: - Speak other Indo-European languages:,Margin of Error; 18 to 64 years: - Speak other Indo-European languages:,"Estimate; 18 to 64 years: - Speak other Indo-European languages: - Speak English ""very well""","Margin of Error; 18 to 64 years: - Speak other Indo-European languages: - Speak English ""very well""","Estimate; 18 to 64 years: - Speak other Indo-European languages: - Speak English ""well""","Margin of Error; 18 to 64 years: - Speak other Indo-European languages: - Speak English ""well""","Estimate; 18 to 64 years: - Speak other Indo-European languages: - Speak English ""not well""","Margin of Error; 18 to 64 years: - Speak other Indo-European languages: - Speak English ""not well""","Estimate; 18 to 64 years: - Speak other Indo-European languages: - Speak English ""not at all""","Margin of Error; 18 to 64 years: - Speak other Indo-European languages: - Speak English ""not at all""",Estimate; 18 to 64 years: - Speak Asian and Pacific Island languages:,Margin of Error; 18 to 64 years: - Speak Asian and Pacific Island languages:,"Estimate; 18 to 64 years: - Speak Asian and Pacific Island languages: - Speak English ""very well""","Margin of Error; 18 to 64 years: - Speak Asian and Pacific Island languages: - Speak English ""very well""","Estimate; 18 to 64 years: - Speak Asian and Pacific Island languages: - Speak English ""well""","Margin of Error; 18 to 64 years: - Speak Asian and Pacific Island languages: - Speak English ""well""","Estimate; 18 to 64 years: - Speak Asian and Pacific Island languages: - Speak English ""not well""","Margin of Error; 18 to 64 years: - Speak Asian and Pacific Island languages: - Speak English ""not well""","Estimate; 18 to 64 years: - Speak Asian and Pacific Island languages: - Speak English ""not at all""","Margin of Error; 18 to 64 years: - Speak Asian and Pacific Island languages: - Speak English ""not at all""",Estimate; 18 to 64 years: - Speak other languages:,Margin of Error; 18 to 64 years: - Speak other languages:,"Estimate; 18 to 64 years: - Speak other languages: - Speak English ""very well""","Margin of Error; 18 to 64 years: - Speak other languages: - Speak English ""very well""","Estimate; 18 to 64 years: - Speak other languages: - Speak English ""well""","Margin of Error; 18 to 64 years: - Speak other languages: - Speak English ""well""","Estimate; 18 to 64 years: - Speak other languages: - Speak English ""not well""","Margin of Error; 18 to 64 years: - Speak other languages: - Speak English ""not well""","Estimate; 18 to 64 years: - Speak other languages: - Speak English ""not at all""","Margin of Error; 18 to 64 years: - Speak other languages: - Speak English ""not at all""",Estimate; 65 years and over:,Margin of Error; 65 years and over:,Estimate; 65 years and over: - Speak only English,Margin of Error; 65 years and over: - Speak only English,Estimate; 65 years and over: - Speak Spanish:,Margin of Error; 65 years and over: - Speak Spanish:,"Estimate; 65 years and over: - Speak Spanish: - Speak English ""very well""","Margin of Error; 65 years and over: - Speak Spanish: - Speak English ""very well""","Estimate; 65 years and over: - Speak Spanish: - Speak English ""well""","Margin of Error; 65 years and over: - Speak Spanish: - Speak English ""well""","Estimate; 65 years and over: - Speak Spanish: - Speak English ""not well""","Margin of Error; 65 years and over: - Speak Spanish: - Speak English ""not well""","Estimate; 65 years and over: - Speak Spanish: - Speak English ""not at all""","Margin of Error; 65 years and over: - Speak Spanish: - Speak English ""not at all""",Estimate; 65 years and over: - Speak other Indo-European languages:,Margin of Error; 65 years and over: - Speak other Indo-European languages:,"Estimate; 65 years and over: - Speak other Indo-European languages: - Speak English ""very well""","Margin of Error; 65 years and over: - Speak other Indo-European languages: - Speak English ""very well""","Estimate; 65 years and over: - Speak other Indo-European languages: - Speak English ""well""","Margin of Error; 65 years and over: - Speak other Indo-European languages: - Speak English ""well""","Estimate; 65 years and over: - Speak other Indo-European languages: - Speak English ""not well""","Margin of Error; 65 years and over: - Speak other Indo-European languages: - Speak English ""not well""","Estimate; 65 years and over: - Speak other Indo-European languages: - Speak English ""not at all""","Margin of Error; 65 years and over: - Speak other Indo-European languages: - Speak English ""not at all""",Estimate; 65 years and over: - Speak Asian and Pacific Island languages:,Margin of Error; 65 years and over: - Speak Asian and Pacific Island languages:,"Estimate; 65 years and over: - Speak Asian and Pacific Island languages: - Speak English ""very well""","Margin of Error; 65 years and over: - Speak Asian and Pacific Island languages: - Speak English ""very well""","Estimate; 65 years and over: - Speak Asian and Pacific Island languages: - Speak English ""well""","Margin of Error; 65 years and over: - Speak Asian and Pacific Island languages: - Speak English ""well""","Estimate; 65 years and over: - Speak Asian and Pacific Island languages: - Speak English ""not well""","Margin of Error; 65 years and over: - Speak Asian and Pacific Island languages: - Speak English ""not well""","Estimate; 65 years and over: - Speak Asian and Pacific Island languages: - Speak English ""not at all""","Margin of Error; 65 years and over: - Speak Asian and Pacific Island languages: - Speak English ""not at all""",Estimate; 65 years and over: - Speak other languages:,Margin of Error; 65 years and over: - Speak other languages:,"Estimate; 65 years and over: - Speak other languages: - Speak English ""very well""","Margin of Error; 65 years and over: - Speak other languages: - Speak English ""very well""","Estimate; 65 years and over: - Speak other languages: - Speak English ""well""","Margin of Error; 65 years and over: - Speak other languages: - Speak English ""well""","Estimate; 65 years and over: - Speak other languages: - Speak English ""not well""","Margin of Error; 65 years and over: - Speak other languages: - Speak English ""not well""","Estimate; 65 years and over: - Speak other languages: - Speak English ""not at all""","Margin of Error; 65 years and over: - Speak other languages: - Speak English ""not at all"""
1500000US080310001021,080310001021,"Block Group 1, Census Tract 1.02, Denver County, Colorado",902,166,80,56,80,56,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,678,140,540,113,138,107,107,64,0,11,31,51,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,144,57,100,49,35,37,35,37,0,11,0,11,0,11,9,15,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310001022,080310001022,"Block Group 2, Census Tract 1.02, Denver County, Colorado",1324,181,32,40,32,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1140,166,966,179,174,76,167,75,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,152,59,98,58,44,28,44,28,0,11,0,11,0,11,10,14,0,11,10,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310001023,080310001023,"Block Group 3, Census Tract 1.02, Denver County, Colorado",742,144,55,40,55,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,601,127,593,127,8,13,8,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,86,50,86,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310002011,080310002011,"Block Group 1, Census Tract 2.01, Denver County, Colorado",1654,236,187,106,128,70,59,69,14,22,17,21,28,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1202,213,862,167,299,139,195,107,49,55,20,18,35,59,12,21,12,21,0,11,0,11,0,11,29,46,29,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,265,83,185,84,71,54,27,23,10,16,34,46,0,11,9,14,9,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310002012,080310002012,"Block Group 2, Census Tract 2.01, Denver County, Colorado",2253,406,432,148,163,100,269,129,198,111,64,80,7,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1621,336,848,175,757,351,211,165,101,63,329,158,116,117,8,14,8,14,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,8,13,0,11,8,13,0,11,0,11,200,69,133,59,67,49,35,31,23,27,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310002021,080310002021,"Block Group 1, Census Tract 2.02, Denver County, Colorado",562,273,205,170,205,170,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,267,130,252,129,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,15,24,0,11,15,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,90,55,35,28,45,45,10,15,0,11,0,11,35,43,0,11,0,11,0,11,0,11,0,11,10,15,0,11,0,11,10,15,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310002022,080310002022,"Block Group 2, Census Tract 2.02, Denver County, Colorado",1472,310,243,143,201,141,42,44,33,41,9,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,991,220,675,164,284,179,128,87,57,66,70,79,29,33,0,11,0,11,0,11,0,11,0,11,32,50,32,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,238,90,147,81,91,52,52,40,0,11,18,21,21,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310002023,080310002023,"Block Group 3, Census Tract 2.02, Denver County, Colorado",777,176,81,58,81,58,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,601,140,550,133,36,59,0,11,13,22,15,23,8,14,0,11,0,11,0,11,0,11,0,11,15,23,15,23,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,95,53,74,54,14,16,8,13,6,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310002024,080310002024,"Block Group 4, Census Tract 2.02, Denver County, Colorado",966,269,66,65,66,65,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,789,233,622,200,137,126,75,67,0,11,62,99,0,11,30,34,30,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,111,52,81,44,30,32,30,32,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003011,080310003011,"Block Group 1, Census Tract 3.01, Denver County, Colorado",740,218,97,82,97,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,541,151,524,144,17,31,0,11,17,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,102,81,68,78,34,44,0,11,15,27,0,11,19,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003012,080310003012,"Block Group 2, Census Tract 3.01, Denver County, Colorado",636,155,23,35,23,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,468,145,367,135,91,89,39,41,26,41,26,40,0,11,10,17,10,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,145,78,145,78,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003013,080310003013,"Block Group 3, Census Tract 3.01, Denver County, Colorado",1001,333,190,128,186,126,2,5,2,5,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,2,4,2,4,0,11,0,11,0,11,751,240,699,258,52,82,52,82,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,60,68,36,57,0,11,0,11,0,11,0,11,0,11,24,36,0,11,0,11,24,36,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003014,080310003014,"Block Group 4, Census Tract 3.01, Denver County, Colorado",1311,386,149,96,91,75,58,70,58,70,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,931,306,680,211,204,240,106,100,51,77,47,71,0,11,29,32,13,21,16,25,0,11,0,11,18,29,18,29,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,231,135,166,131,48,32,29,27,19,30,0,11,0,11,0,11,0,11,0,11,0,11,0,11,17,26,17,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003015,080310003015,"Block Group 5, Census Tract 3.01, Denver County, Colorado",680,210,37,50,37,50,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,565,170,513,161,52,81,0,11,0,11,52,81,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,78,64,33,38,45,69,0,11,0,11,0,11,45,69,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003016,080310003016,"Block Group 6, Census Tract 3.01, Denver County, Colorado",738,156,36,57,36,57,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,671,161,632,160,24,27,24,27,0,11,0,11,0,11,15,26,15,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,31,39,31,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003021,080310003021,"Block Group 1, Census Tract 3.02, Denver County, Colorado",572,225,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,475,188,475,188,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,97,99,27,30,70,99,70,99,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003022,080310003022,"Block Group 2, Census Tract 3.02, Denver County, Colorado",834,338,211,225,203,225,8,16,8,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,570,210,468,149,19,31,19,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,21,33,21,33,0,11,0,11,0,11,62,85,62,85,0,11,0,11,0,11,53,62,53,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003023,080310003023,"Block Group 3, Census Tract 3.02, Denver County, Colorado",780,217,41,46,41,46,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,603,187,603,187,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,136,89,136,89,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003024,080310003024,"Block Group 4, Census Tract 3.02, Denver County, Colorado",516,212,22,33,16,24,6,13,6,13,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,391,193,357,188,20,31,20,31,0,11,0,11,0,11,14,25,14,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,103,75,78,76,25,39,0,11,25,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003025,080310003025,"Block Group 5, Census Tract 3.02, Denver County, Colorado",1411,331,155,85,155,85,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1085,308,1037,303,39,22,39,22,0,11,0,11,0,11,9,16,9,16,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,171,105,160,104,11,18,11,18,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003031,080310003031,"Block Group 1, Census Tract 3.03, Denver County, Colorado",620,254,86,89,0,11,86,89,63,68,23,35,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,479,184,383,146,84,125,41,61,0,11,43,64,0,11,12,19,12,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,55,55,55,55,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003032,080310003032,"Block Group 2, Census Tract 3.03, Denver County, Colorado",908,293,130,130,130,130,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,671,211,641,208,30,31,17,23,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,107,72,101,69,3,7,3,7,0,11,0,11,0,11,3,6,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003033,080310003033,"Block Group 3, Census Tract 3.03, Denver County, Colorado",1045,175,142,81,142,81,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,730,155,672,149,26,29,11,17,15,24,0,11,0,11,0,11,0,11,0,11,0,11,0,11,32,57,9,17,23,40,0,11,0,11,0,11,0,11,0,11,0,11,0,11,173,64,149,63,11,20,0,11,11,20,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,22,0,11,13,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003034,080310003034,"Block Group 4, Census Tract 3.03, Denver County, Colorado",637,274,31,50,15,25,16,25,0,11,16,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,559,252,329,128,182,226,182,226,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,73,48,73,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,47,47,15,23,32,41,20,34,12,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003035,080310003035,"Block Group 5, Census Tract 3.03, Denver County, Colorado",773,163,85,72,60,64,25,27,25,27,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,640,147,621,135,0,11,0,11,0,11,0,11,0,11,19,31,19,31,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,48,39,48,39,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310003036,080310003036,"Block Group 6, Census Tract 3.03, Denver County, Colorado",709,189,44,49,27,45,0,11,0,11,0,11,0,11,0,11,17,26,17,26,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,600,191,441,119,86,94,86,94,0,11,0,11,0,11,33,36,33,36,0,11,0,11,0,11,40,58,40,58,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,65,40,59,42,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,6,14,0,11,6,14,0,11,0,11
1500000US080310004011,080310004011,"Block Group 1, Census Tract 4.01, Denver County, Colorado",722,212,147,105,78,66,69,76,21,33,48,49,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,505,138,364,90,105,98,20,29,36,38,18,22,31,38,0,11,0,11,0,11,0,11,0,11,36,56,23,35,13,21,0,11,0,11,0,11,0,11,0,11,0,11,0,11,70,46,32,23,38,45,16,24,15,23,7,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
