GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Not Hispanic or Latino,Margin of Error; Total: - Not Hispanic or Latino,Estimate; Total: - Hispanic or Latino,Margin of Error; Total: - Hispanic or Latino
1500000US080310039021,080310039021,"Block Group 1, Census Tract 39.02, Denver County, Colorado",1333,217,1269,218,64,62
1500000US080310039022,080310039022,"Block Group 2, Census Tract 39.02, Denver County, Colorado",1983,380,1714,263,269,264
1500000US080310039023,080310039023,"Block Group 3, Census Tract 39.02, Denver County, Colorado",1367,274,1338,266,29,34
1500000US080310040021,080310040021,"Block Group 1, Census Tract 40.02, Denver County, Colorado",831,155,760,143,71,62
1500000US080310040022,080310040022,"Block Group 2, Census Tract 40.02, Denver County, Colorado",831,179,777,168,54,38
1500000US080310040023,080310040023,"Block Group 3, Census Tract 40.02, Denver County, Colorado",768,142,730,139,38,39
1500000US080310040024,080310040024,"Block Group 4, Census Tract 40.02, Denver County, Colorado",987,200,962,198,25,24
1500000US080310040031,080310040031,"Block Group 1, Census Tract 40.03, Denver County, Colorado",1166,195,1107,179,59,74
1500000US080310040032,080310040032,"Block Group 2, Census Tract 40.03, Denver County, Colorado",1381,380,1211,241,170,186
1500000US080310040033,080310040033,"Block Group 3, Census Tract 40.03, Denver County, Colorado",881,234,719,170,162,128
1500000US080310040034,080310040034,"Block Group 4, Census Tract 40.03, Denver County, Colorado",915,264,793,171,122,180
1500000US080310040041,080310040041,"Block Group 1, Census Tract 40.04, Denver County, Colorado",1868,110,1816,105,52,33
1500000US080310040051,080310040051,"Block Group 1, Census Tract 40.05, Denver County, Colorado",1492,245,1354,225,138,74
1500000US080310040052,080310040052,"Block Group 2, Census Tract 40.05, Denver County, Colorado",1577,296,1410,247,167,132
1500000US080310040061,080310040061,"Block Group 1, Census Tract 40.06, Denver County, Colorado",1131,223,1054,203,77,63
1500000US080310040062,080310040062,"Block Group 2, Census Tract 40.06, Denver County, Colorado",1420,320,1295,319,125,89
1500000US080310040063,080310040063,"Block Group 3, Census Tract 40.06, Denver County, Colorado",1202,292,1185,293,17,18
1500000US080310040064,080310040064,"Block Group 4, Census Tract 40.06, Denver County, Colorado",913,327,909,325,4,11
1500000US080310041011,080310041011,"Block Group 1, Census Tract 41.01, Denver County, Colorado",1979,442,1364,256,615,416
1500000US080310041012,080310041012,"Block Group 2, Census Tract 41.01, Denver County, Colorado",1500,399,1216,368,284,240
1500000US080310041013,080310041013,"Block Group 3, Census Tract 41.01, Denver County, Colorado",959,239,665,225,294,135
1500000US080310041021,080310041021,"Block Group 1, Census Tract 41.02, Denver County, Colorado",1487,398,1021,327,466,231
1500000US080310041022,080310041022,"Block Group 2, Census Tract 41.02, Denver County, Colorado",1029,346,725,276,304,248
1500000US080310041023,080310041023,"Block Group 3, Census Tract 41.02, Denver County, Colorado",969,279,664,184,305,194
1500000US080310041024,080310041024,"Block Group 4, Census Tract 41.02, Denver County, Colorado",1284,384,1180,391,104,141
1500000US080310041031,080310041031,"Block Group 1, Census Tract 41.03, Denver County, Colorado",1158,349,705,286,453,212
1500000US080310041032,080310041032,"Block Group 2, Census Tract 41.03, Denver County, Colorado",802,215,802,215,0,11
1500000US080310041033,080310041033,"Block Group 3, Census Tract 41.03, Denver County, Colorado",957,214,942,222,15,24
1500000US080310041034,080310041034,"Block Group 4, Census Tract 41.03, Denver County, Colorado",874,193,874,193,0,11
1500000US080310041035,080310041035,"Block Group 5, Census Tract 41.03, Denver County, Colorado",984,347,960,349,24,36
1500000US080310041036,080310041036,"Block Group 6, Census Tract 41.03, Denver County, Colorado",825,290,787,282,38,57
1500000US080310041041,080310041041,"Block Group 1, Census Tract 41.04, Denver County, Colorado",996,338,866,287,130,166
1500000US080310041042,080310041042,"Block Group 2, Census Tract 41.04, Denver County, Colorado",1001,305,872,274,129,84
1500000US080310041043,080310041043,"Block Group 3, Census Tract 41.04, Denver County, Colorado",891,288,762,246,129,144
1500000US080310041044,080310041044,"Block Group 4, Census Tract 41.04, Denver County, Colorado",475,214,347,116,128,196
1500000US080310041045,080310041045,"Block Group 5, Census Tract 41.04, Denver County, Colorado",767,244,723,244,44,54
1500000US080310041046,080310041046,"Block Group 6, Census Tract 41.04, Denver County, Colorado",609,205,569,190,40,47
1500000US080310041061,080310041061,"Block Group 1, Census Tract 41.06, Denver County, Colorado",12563,631,11058,485,1505,313
1500000US080310041071,080310041071,"Block Group 1, Census Tract 41.07, Denver County, Colorado",6937,414,6310,443,627,155
1500000US080310042011,080310042011,"Block Group 1, Census Tract 42.01, Denver County, Colorado",1204,280,1190,281,14,22
1500000US080310042012,080310042012,"Block Group 2, Census Tract 42.01, Denver County, Colorado",713,182,695,182,18,20
1500000US080310042013,080310042013,"Block Group 3, Census Tract 42.01, Denver County, Colorado",722,147,576,138,146,98
1500000US080310042014,080310042014,"Block Group 4, Census Tract 42.01, Denver County, Colorado",837,251,564,124,273,216
1500000US080310042015,080310042015,"Block Group 5, Census Tract 42.01, Denver County, Colorado",735,153,735,153,0,11
1500000US080310042016,080310042016,"Block Group 6, Census Tract 42.01, Denver County, Colorado",558,118,558,118,0,11
1500000US080310042021,080310042021,"Block Group 1, Census Tract 42.02, Denver County, Colorado",743,353,493,195,250,308
1500000US080310042022,080310042022,"Block Group 2, Census Tract 42.02, Denver County, Colorado",778,174,725,181,53,52
1500000US080310042023,080310042023,"Block Group 3, Census Tract 42.02, Denver County, Colorado",1671,241,1507,220,164,99
1500000US080310042024,080310042024,"Block Group 4, Census Tract 42.02, Denver County, Colorado",617,132,617,132,0,11
1500000US080310042025,080310042025,"Block Group 5, Census Tract 42.02, Denver County, Colorado",706,137,689,140,17,19
1500000US080310043011,080310043011,"Block Group 1, Census Tract 43.01, Denver County, Colorado",1303,264,1244,247,59,53
1500000US080310043012,080310043012,"Block Group 2, Census Tract 43.01, Denver County, Colorado",888,243,850,240,38,45
1500000US080310043013,080310043013,"Block Group 3, Census Tract 43.01, Denver County, Colorado",947,260,870,260,77,80
1500000US080310043014,080310043014,"Block Group 4, Census Tract 43.01, Denver County, Colorado",1402,246,1057,231,345,141
1500000US080310043021,080310043021,"Block Group 1, Census Tract 43.02, Denver County, Colorado",762,170,637,139,125,85
1500000US080310043022,080310043022,"Block Group 2, Census Tract 43.02, Denver County, Colorado",907,150,885,151,22,24
1500000US080310043023,080310043023,"Block Group 3, Census Tract 43.02, Denver County, Colorado",750,195,672,197,78,56
1500000US080310043031,080310043031,"Block Group 1, Census Tract 43.03, Denver County, Colorado",1578,267,1478,259,100,93
1500000US080310043032,080310043032,"Block Group 2, Census Tract 43.03, Denver County, Colorado",1041,205,1025,204,16,17
1500000US080310043033,080310043033,"Block Group 3, Census Tract 43.03, Denver County, Colorado",526,111,526,111,0,11
1500000US080310043034,080310043034,"Block Group 4, Census Tract 43.03, Denver County, Colorado",909,220,909,220,0,11
1500000US080310043041,080310043041,"Block Group 1, Census Tract 43.04, Denver County, Colorado",1186,299,1050,274,136,140
1500000US080310043042,080310043042,"Block Group 2, Census Tract 43.04, Denver County, Colorado",1148,282,1103,271,45,52
1500000US080310043043,080310043043,"Block Group 3, Census Tract 43.04, Denver County, Colorado",1812,315,1595,278,217,119
1500000US080310043044,080310043044,"Block Group 4, Census Tract 43.04, Denver County, Colorado",1739,352,1543,350,196,163
1500000US080310043061,080310043061,"Block Group 1, Census Tract 43.06, Denver County, Colorado",458,183,444,196,14,23
1500000US080310043062,080310043062,"Block Group 2, Census Tract 43.06, Denver County, Colorado",821,260,821,260,0,11
1500000US080310043063,080310043063,"Block Group 3, Census Tract 43.06, Denver County, Colorado",1816,368,1662,369,154,200
1500000US080310043064,080310043064,"Block Group 4, Census Tract 43.06, Denver County, Colorado",851,212,786,208,65,70
1500000US080310043065,080310043065,"Block Group 5, Census Tract 43.06, Denver County, Colorado",1311,313,1311,313,0,11
1500000US080310044031,080310044031,"Block Group 1, Census Tract 44.03, Denver County, Colorado",753,203,428,129,325,152
1500000US080310044032,080310044032,"Block Group 2, Census Tract 44.03, Denver County, Colorado",2283,367,1525,302,758,328
1500000US080310044033,080310044033,"Block Group 3, Census Tract 44.03, Denver County, Colorado",1500,259,1144,194,356,186
1500000US080310044041,080310044041,"Block Group 1, Census Tract 44.04, Denver County, Colorado",1693,612,1341,522,352,319
1500000US080310044042,080310044042,"Block Group 2, Census Tract 44.04, Denver County, Colorado",2743,517,2487,517,256,166
1500000US080310044043,080310044043,"Block Group 3, Census Tract 44.04, Denver County, Colorado",1982,494,1525,442,457,358
1500000US080310044051,080310044051,"Block Group 1, Census Tract 44.05, Denver County, Colorado",1560,436,1451,416,109,147
1500000US080310044052,080310044052,"Block Group 2, Census Tract 44.05, Denver County, Colorado",1293,289,1162,276,131,118
1500000US080310044053,080310044053,"Block Group 3, Census Tract 44.05, Denver County, Colorado",1212,331,1011,287,201,147
1500000US080310044054,080310044054,"Block Group 4, Census Tract 44.05, Denver County, Colorado",4187,462,3722,418,465,250
1500000US080310045031,080310045031,"Block Group 1, Census Tract 45.03, Denver County, Colorado",1399,463,232,106,1167,433
1500000US080310045032,080310045032,"Block Group 2, Census Tract 45.03, Denver County, Colorado",1391,636,339,108,1052,639
1500000US080310045033,080310045033,"Block Group 3, Census Tract 45.03, Denver County, Colorado",1295,424,40,30,1255,426
1500000US080310045041,080310045041,"Block Group 1, Census Tract 45.04, Denver County, Colorado",1488,271,390,189,1098,264
1500000US080310045042,080310045042,"Block Group 2, Census Tract 45.04, Denver County, Colorado",2025,466,390,242,1635,423
1500000US080310045043,080310045043,"Block Group 3, Census Tract 45.04, Denver County, Colorado",993,260,211,146,782,248
1500000US080310045051,080310045051,"Block Group 1, Census Tract 45.05, Denver County, Colorado",2668,432,378,210,2290,416
1500000US080310045052,080310045052,"Block Group 2, Census Tract 45.05, Denver County, Colorado",750,382,95,97,655,382
1500000US080310045053,080310045053,"Block Group 3, Census Tract 45.05, Denver County, Colorado",1188,442,424,202,764,364
1500000US080310045061,080310045061,"Block Group 1, Census Tract 45.06, Denver County, Colorado",849,257,240,133,609,207
1500000US080310045062,080310045062,"Block Group 2, Census Tract 45.06, Denver County, Colorado",1424,308,342,117,1082,296
1500000US080310045063,080310045063,"Block Group 3, Census Tract 45.06, Denver County, Colorado",1448,294,453,156,995,270
1500000US080310046011,080310046011,"Block Group 1, Census Tract 46.01, Denver County, Colorado",1186,357,435,184,751,369
1500000US080310046012,080310046012,"Block Group 2, Census Tract 46.01, Denver County, Colorado",1479,389,365,137,1114,384
1500000US080310046013,080310046013,"Block Group 3, Census Tract 46.01, Denver County, Colorado",1929,527,812,268,1117,504
1500000US080310046014,080310046014,"Block Group 4, Census Tract 46.01, Denver County, Colorado",1010,349,539,172,471,323
1500000US080310046021,080310046021,"Block Group 1, Census Tract 46.02, Denver County, Colorado",2551,838,672,269,1879,908
1500000US080310046022,080310046022,"Block Group 2, Census Tract 46.02, Denver County, Colorado",3144,745,923,361,2221,711
1500000US080310046023,080310046023,"Block Group 3, Census Tract 46.02, Denver County, Colorado",1306,382,337,207,969,464
1500000US080310046024,080310046024,"Block Group 4, Census Tract 46.02, Denver County, Colorado",1416,679,149,146,1267,690
1500000US080310046031,080310046031,"Block Group 1, Census Tract 46.03, Denver County, Colorado",1186,469,554,389,632,316
1500000US080310046032,080310046032,"Block Group 2, Census Tract 46.03, Denver County, Colorado",838,286,372,138,466,317
1500000US080310046033,080310046033,"Block Group 3, Census Tract 46.03, Denver County, Colorado",1088,306,562,133,526,315
1500000US080310046034,080310046034,"Block Group 4, Census Tract 46.03, Denver County, Colorado",1666,383,769,222,897,312
1500000US080310046035,080310046035,"Block Group 5, Census Tract 46.03, Denver County, Colorado",1200,389,403,130,797,359
1500000US080310047001,080310047001,"Block Group 1, Census Tract 47, Denver County, Colorado",552,280,346,193,206,230
1500000US080310047002,080310047002,"Block Group 2, Census Tract 47, Denver County, Colorado",724,275,647,260,77,102
1500000US080310047003,080310047003,"Block Group 3, Census Tract 47, Denver County, Colorado",853,497,407,234,446,476
1500000US080310047004,080310047004,"Block Group 4, Census Tract 47, Denver County, Colorado",485,258,149,78,336,253
1500000US080310047005,080310047005,"Block Group 5, Census Tract 47, Denver County, Colorado",1554,557,673,224,881,482
1500000US080310047006,080310047006,"Block Group 6, Census Tract 47, Denver County, Colorado",2614,724,264,168,2350,703
1500000US080310048011,080310048011,"Block Group 1, Census Tract 48.01, Denver County, Colorado",922,205,691,195,231,112
1500000US080310048012,080310048012,"Block Group 2, Census Tract 48.01, Denver County, Colorado",1695,404,840,261,855,404
1500000US080310048013,080310048013,"Block Group 3, Census Tract 48.01, Denver County, Colorado",604,235,311,200,293,155
1500000US080310050011,080310050011,"Block Group 1, Census Tract 50.01, Denver County, Colorado",1950,367,1722,321,228,164
1500000US080310050012,080310050012,"Block Group 2, Census Tract 50.01, Denver County, Colorado",1089,182,968,179,121,125
1500000US080310050021,080310050021,"Block Group 1, Census Tract 50.02, Denver County, Colorado",770,210,761,203,9,19
1500000US080310050022,080310050022,"Block Group 2, Census Tract 50.02, Denver County, Colorado",918,193,793,194,125,101
1500000US080310050023,080310050023,"Block Group 3, Census Tract 50.02, Denver County, Colorado",1817,345,1493,399,324,242
1500000US080310050024,080310050024,"Block Group 4, Census Tract 50.02, Denver County, Colorado",2880,626,2125,479,755,561
1500000US080310050025,080310050025,"Block Group 5, Census Tract 50.02, Denver County, Colorado",794,213,562,168,232,161
1500000US080310051021,080310051021,"Block Group 1, Census Tract 51.02, Denver County, Colorado",683,248,540,122,143,170
1500000US080310051022,080310051022,"Block Group 2, Census Tract 51.02, Denver County, Colorado",583,129,583,129,0,11
1500000US080310051023,080310051023,"Block Group 3, Census Tract 51.02, Denver County, Colorado",1300,262,1222,243,78,51
1500000US080310051024,080310051024,"Block Group 4, Census Tract 51.02, Denver County, Colorado",1170,449,653,172,517,465
1500000US080310051041,080310051041,"Block Group 1, Census Tract 51.04, Denver County, Colorado",2003,366,1636,351,367,205
1500000US080310051042,080310051042,"Block Group 2, Census Tract 51.04, Denver County, Colorado",1542,237,1383,232,159,100
1500000US080310052001,080310052001,"Block Group 1, Census Tract 52, Denver County, Colorado",547,161,420,115,127,108
1500000US080310052002,080310052002,"Block Group 2, Census Tract 52, Denver County, Colorado",636,210,578,197,58,60
1500000US080310052003,080310052003,"Block Group 3, Census Tract 52, Denver County, Colorado",1404,243,1309,234,95,91
1500000US080310052004,080310052004,"Block Group 4, Census Tract 52, Denver County, Colorado",881,274,844,283,37,48
1500000US080310053001,080310053001,"Block Group 1, Census Tract 53, Denver County, Colorado",1363,123,1264,122,99,74
1500000US080310055021,080310055021,"Block Group 1, Census Tract 55.02, Denver County, Colorado",2048,189,1379,189,669,109
1500000US080310055031,080310055031,"Block Group 1, Census Tract 55.03, Denver County, Colorado",741,203,600,136,141,203
1500000US080310055032,080310055032,"Block Group 2, Census Tract 55.03, Denver County, Colorado",2395,483,1764,424,631,271
1500000US080310055033,080310055033,"Block Group 3, Census Tract 55.03, Denver County, Colorado",1012,171,662,138,350,162
1500000US080310055034,080310055034,"Block Group 4, Census Tract 55.03, Denver County, Colorado",727,195,462,133,265,176
1500000US080310067011,080310067011,"Block Group 1, Census Tract 67.01, Denver County, Colorado",3231,252,3134,243,97,56
1500000US080310068041,080310068041,"Block Group 1, Census Tract 68.04, Denver County, Colorado",796,161,757,158,39,29
1500000US080310068042,080310068042,"Block Group 2, Census Tract 68.04, Denver County, Colorado",1627,221,1494,236,133,89
1500000US080310068091,080310068091,"Block Group 1, Census Tract 68.09, Denver County, Colorado",839,278,839,278,0,11
1500000US080310068092,080310068092,"Block Group 2, Census Tract 68.09, Denver County, Colorado",2573,645,2225,499,348,182
1500000US080310068093,080310068093,"Block Group 3, Census Tract 68.09, Denver County, Colorado",1267,480,1064,292,203,338
1500000US080310068094,080310068094,"Block Group 4, Census Tract 68.09, Denver County, Colorado",1066,269,926,235,140,165
1500000US080310068095,080310068095,"Block Group 5, Census Tract 68.09, Denver County, Colorado",911,230,865,235,46,74
1500000US080310068096,080310068096,"Block Group 6, Census Tract 68.09, Denver County, Colorado",669,244,553,244,116,85
1500000US080310068101,080310068101,"Block Group 1, Census Tract 68.10, Denver County, Colorado",1118,264,956,224,162,138
1500000US080310068102,080310068102,"Block Group 2, Census Tract 68.10, Denver County, Colorado",1900,371,1520,337,380,212
1500000US080310068103,080310068103,"Block Group 3, Census Tract 68.10, Denver County, Colorado",721,241,721,241,0,11
1500000US080310068104,080310068104,"Block Group 4, Census Tract 68.10, Denver County, Colorado",1844,357,1627,349,217,165
1500000US080310068111,080310068111,"Block Group 1, Census Tract 68.11, Denver County, Colorado",2250,380,1964,324,286,235
1500000US080310068112,080310068112,"Block Group 2, Census Tract 68.11, Denver County, Colorado",579,267,534,268,45,71
1500000US080310068113,080310068113,"Block Group 3, Census Tract 68.11, Denver County, Colorado",1863,374,1617,371,246,203
1500000US080310068114,080310068114,"Block Group 4, Census Tract 68.11, Denver County, Colorado",1498,424,1177,292,321,268
1500000US080310068121,080310068121,"Block Group 1, Census Tract 68.12, Denver County, Colorado",1742,271,1547,228,195,142
1500000US080310068122,080310068122,"Block Group 2, Census Tract 68.12, Denver County, Colorado",1309,177,1248,174,61,40
1500000US080310068123,080310068123,"Block Group 3, Census Tract 68.12, Denver County, Colorado",813,185,741,172,72,53
1500000US080310068131,080310068131,"Block Group 1, Census Tract 68.13, Denver County, Colorado",1032,281,996,278,36,39
1500000US080310068132,080310068132,"Block Group 2, Census Tract 68.13, Denver County, Colorado",1664,486,1565,438,99,99
1500000US080310068133,080310068133,"Block Group 3, Census Tract 68.13, Denver County, Colorado",1562,406,1454,366,108,132
1500000US080310068141,080310068141,"Block Group 1, Census Tract 68.14, Denver County, Colorado",454,163,429,155,25,36
1500000US080310068142,080310068142,"Block Group 2, Census Tract 68.14, Denver County, Colorado",1239,317,811,242,428,314
1500000US080310068143,080310068143,"Block Group 3, Census Tract 68.14, Denver County, Colorado",2081,499,1588,451,493,283
1500000US080310068144,080310068144,"Block Group 4, Census Tract 68.14, Denver County, Colorado",702,222,650,187,52,95
1500000US080310069011,080310069011,"Block Group 1, Census Tract 69.01, Denver County, Colorado",2266,561,1291,298,975,535
1500000US080310069012,080310069012,"Block Group 2, Census Tract 69.01, Denver County, Colorado",1391,312,1159,291,232,166
1500000US080310069013,080310069013,"Block Group 3, Census Tract 69.01, Denver County, Colorado",601,157,487,154,114,92
1500000US080310069014,080310069014,"Block Group 4, Census Tract 69.01, Denver County, Colorado",847,339,675,340,172,148
1500000US080310069015,080310069015,"Block Group 5, Census Tract 69.01, Denver County, Colorado",373,133,373,133,0,11
1500000US080310070061,080310070061,"Block Group 1, Census Tract 70.06, Denver County, Colorado",2412,442,1773,315,639,384
1500000US080310070062,080310070062,"Block Group 2, Census Tract 70.06, Denver County, Colorado",2359,493,1311,418,1048,457
1500000US080310070131,080310070131,"Block Group 1, Census Tract 70.13, Denver County, Colorado",2455,291,2059,257,396,192
1500000US080310070132,080310070132,"Block Group 2, Census Tract 70.13, Denver County, Colorado",1191,199,1007,143,184,159
1500000US080310070371,080310070371,"Block Group 1, Census Tract 70.37, Denver County, Colorado",2663,450,1261,395,1402,427
1500000US080310070372,080310070372,"Block Group 2, Census Tract 70.37, Denver County, Colorado",945,330,775,263,170,159
1500000US080310070373,080310070373,"Block Group 3, Census Tract 70.37, Denver County, Colorado",677,174,435,151,242,138
1500000US080310070881,080310070881,"Block Group 1, Census Tract 70.88, Denver County, Colorado",1325,312,1168,278,157,138
1500000US080310070882,080310070882,"Block Group 2, Census Tract 70.88, Denver County, Colorado",912,361,563,354,349,336
1500000US080310070883,080310070883,"Block Group 3, Census Tract 70.88, Denver County, Colorado",1326,228,1212,217,114,146
1500000US080310070884,080310070884,"Block Group 4, Census Tract 70.88, Denver County, Colorado",1058,294,922,252,136,171
1500000US080310070891,080310070891,"Block Group 1, Census Tract 70.89, Denver County, Colorado",408,99,393,100,15,24
1500000US080310070892,080310070892,"Block Group 2, Census Tract 70.89, Denver County, Colorado",1185,212,1153,209,32,41
1500000US080310070893,080310070893,"Block Group 3, Census Tract 70.89, Denver County, Colorado",1659,193,1590,194,69,50
1500000US080310070894,080310070894,"Block Group 4, Census Tract 70.89, Denver County, Colorado",1523,326,1288,272,235,254
1500000US080310083041,080310083041,"Block Group 1, Census Tract 83.04, Denver County, Colorado",2092,392,990,241,1102,370
1500000US080310083042,080310083042,"Block Group 2, Census Tract 83.04, Denver County, Colorado",1228,499,373,181,855,468
1500000US080310083043,080310083043,"Block Group 3, Census Tract 83.04, Denver County, Colorado",794,237,246,94,548,225
1500000US080310083051,080310083051,"Block Group 1, Census Tract 83.05, Denver County, Colorado",1486,306,206,108,1280,320
1500000US080310083052,080310083052,"Block Group 2, Census Tract 83.05, Denver County, Colorado",1420,306,404,145,1016,333
1500000US080310083053,080310083053,"Block Group 3, Census Tract 83.05, Denver County, Colorado",1613,334,709,219,904,354
1500000US080310083061,080310083061,"Block Group 1, Census Tract 83.06, Denver County, Colorado",811,464,609,413,202,178
1500000US080310083062,080310083062,"Block Group 2, Census Tract 83.06, Denver County, Colorado",1607,434,886,313,721,337
1500000US080310083063,080310083063,"Block Group 3, Census Tract 83.06, Denver County, Colorado",868,298,591,198,277,246
1500000US080310083064,080310083064,"Block Group 4, Census Tract 83.06, Denver County, Colorado",3079,462,706,243,2373,462
1500000US080310083121,080310083121,"Block Group 1, Census Tract 83.12, Denver County, Colorado",3281,696,1252,423,2029,620
1500000US080310083122,080310083122,"Block Group 2, Census Tract 83.12, Denver County, Colorado",2392,515,1244,367,1148,446
1500000US080310083123,080310083123,"Block Group 3, Census Tract 83.12, Denver County, Colorado",2361,642,842,288,1519,627
1500000US080310083861,080310083861,"Block Group 1, Census Tract 83.86, Denver County, Colorado",2274,505,880,300,1394,447
1500000US080310083862,080310083862,"Block Group 2, Census Tract 83.86, Denver County, Colorado",2631,569,727,313,1904,506
1500000US080310083871,080310083871,"Block Group 1, Census Tract 83.87, Denver County, Colorado",3720,593,1595,428,2125,562
1500000US080310083872,080310083872,"Block Group 2, Census Tract 83.87, Denver County, Colorado",3308,672,1289,355,2019,608
1500000US080310083881,080310083881,"Block Group 1, Census Tract 83.88, Denver County, Colorado",7166,797,3443,701,3723,821
1500000US080310083882,080310083882,"Block Group 2, Census Tract 83.88, Denver County, Colorado",1366,400,937,322,429,233
1500000US080310083891,080310083891,"Block Group 1, Census Tract 83.89, Denver County, Colorado",1223,380,993,331,230,208
1500000US080310083892,080310083892,"Block Group 2, Census Tract 83.89, Denver County, Colorado",2324,590,1711,542,613,294
1500000US080310083893,080310083893,"Block Group 3, Census Tract 83.89, Denver County, Colorado",6675,913,4178,697,2497,620
1500000US080310083901,080310083901,"Block Group 1, Census Tract 83.90, Denver County, Colorado",3246,756,1734,561,1512,603
1500000US080310083902,080310083902,"Block Group 2, Census Tract 83.90, Denver County, Colorado",3276,580,1952,506,1324,498
1500000US080310083903,080310083903,"Block Group 3, Census Tract 83.90, Denver County, Colorado",2814,603,1675,467,1139,546
1500000US080310083911,080310083911,"Block Group 1, Census Tract 83.91, Denver County, Colorado",4412,774,3288,686,1124,453
1500000US080310083912,080310083912,"Block Group 2, Census Tract 83.91, Denver County, Colorado",3538,665,1885,467,1653,483
1500000US080310119021,080310119021,"Block Group 1, Census Tract 119.02, Denver County, Colorado",2069,381,891,295,1178,473
1500000US080310119022,080310119022,"Block Group 2, Census Tract 119.02, Denver County, Colorado",1416,461,971,412,445,313
1500000US080310119023,080310119023,"Block Group 3, Census Tract 119.02, Denver County, Colorado",1745,565,699,217,1046,585
1500000US080310119024,080310119024,"Block Group 4, Census Tract 119.02, Denver County, Colorado",1372,496,1078,341,294,399
1500000US080310119031,080310119031,"Block Group 1, Census Tract 119.03, Denver County, Colorado",1519,168,1005,113,514,138
1500000US080310119032,080310119032,"Block Group 2, Census Tract 119.03, Denver County, Colorado",864,124,669,103,195,96
1500000US080310120011,080310120011,"Block Group 1, Census Tract 120.01, Denver County, Colorado",1435,167,994,137,441,136
1500000US080310120012,080310120012,"Block Group 2, Census Tract 120.01, Denver County, Colorado",651,111,614,109,37,31
1500000US080310120101,080310120101,"Block Group 1, Census Tract 120.10, Denver County, Colorado",1967,204,1647,211,320,149
1500000US080310120102,080310120102,"Block Group 2, Census Tract 120.10, Denver County, Colorado",1165,216,934,205,231,152
1500000US080310120103,080310120103,"Block Group 3, Census Tract 120.10, Denver County, Colorado",2022,269,1770,218,252,197
1500000US080310120141,080310120141,"Block Group 1, Census Tract 120.14, Denver County, Colorado",1205,303,1055,295,150,132
1500000US080310120142,080310120142,"Block Group 2, Census Tract 120.14, Denver County, Colorado",2708,499,2233,487,475,227
1500000US080310120143,080310120143,"Block Group 3, Census Tract 120.14, Denver County, Colorado",907,293,670,265,237,132
1500000US080310120144,080310120144,"Block Group 4, Census Tract 120.14, Denver County, Colorado",1565,317,1302,288,263,215
1500000US080310153001,080310153001,"Block Group 1, Census Tract 153, Denver County, Colorado",1529,344,1236,266,293,218
1500000US080310153002,080310153002,"Block Group 2, Census Tract 153, Denver County, Colorado",1669,307,1386,253,283,193
1500000US080310153003,080310153003,"Block Group 3, Census Tract 153, Denver County, Colorado",537,186,474,179,63,70
1500000US080310154001,080310154001,"Block Group 1, Census Tract 154, Denver County, Colorado",1264,302,642,176,622,307
1500000US080310154002,080310154002,"Block Group 2, Census Tract 154, Denver County, Colorado",1025,190,722,151,303,147
1500000US080310154003,080310154003,"Block Group 3, Census Tract 154, Denver County, Colorado",750,178,671,168,79,73
1500000US080310154004,080310154004,"Block Group 4, Census Tract 154, Denver County, Colorado",1363,200,1043,160,320,161
1500000US080310155001,080310155001,"Block Group 1, Census Tract 155, Denver County, Colorado",1349,330,727,222,622,250
1500000US080310155002,080310155002,"Block Group 2, Census Tract 155, Denver County, Colorado",1391,192,1176,164,215,108
1500000US080310155003,080310155003,"Block Group 3, Census Tract 155, Denver County, Colorado",801,206,643,159,158,156
1500000US080310156001,080310156001,"Block Group 1, Census Tract 156, Denver County, Colorado",3237,763,759,287,2478,757
1500000US080310156002,080310156002,"Block Group 2, Census Tract 156, Denver County, Colorado",2004,508,336,243,1668,505
1500000US080310156003,080310156003,"Block Group 3, Census Tract 156, Denver County, Colorado",1282,760,387,283,895,738
1500000US080310156004,080310156004,"Block Group 4, Census Tract 156, Denver County, Colorado",1402,635,414,391,988,539
1500000US080310157001,080310157001,"Block Group 1, Census Tract 157, Denver County, Colorado",1897,562,922,248,975,500
1500000US080310157002,080310157002,"Block Group 2, Census Tract 157, Denver County, Colorado",920,326,495,147,425,354
1500000US080310157003,080310157003,"Block Group 3, Census Tract 157, Denver County, Colorado",1184,362,698,201,486,347
1500000US080310157004,080310157004,"Block Group 4, Census Tract 157, Denver County, Colorado",1648,517,605,252,1043,491
1500000US080319800001,080319800001,"Block Group 1, Census Tract 9800, Denver County, Colorado",1449,240,1092,229,357,136
1500000US080319801001,080319801001,"Block Group 1, Census Tract 9801, Denver County, Colorado",0,11,0,11,0,11
