GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
1500000US080310042015,080310042015,"Block Group 5, Census Tract 42.01, Denver County, Colorado",112083,45312
1500000US080310042016,080310042016,"Block Group 6, Census Tract 42.01, Denver County, Colorado",116563,32870
1500000US080310042021,080310042021,"Block Group 1, Census Tract 42.02, Denver County, Colorado",63750,38140
1500000US080310042022,080310042022,"Block Group 2, Census Tract 42.02, Denver County, Colorado",125703,24112
1500000US080310042023,080310042023,"Block Group 3, Census Tract 42.02, Denver County, Colorado",105833,31448
1500000US080310042024,080310042024,"Block Group 4, Census Tract 42.02, Denver County, Colorado",122125,25504
1500000US080310042025,080310042025,"Block Group 5, Census Tract 42.02, Denver County, Colorado",138889,26901
1500000US080310043011,080310043011,"Block Group 1, Census Tract 43.01, Denver County, Colorado",40737,26277
1500000US080310043012,080310043012,"Block Group 2, Census Tract 43.01, Denver County, Colorado",40609,25157
1500000US080310043013,080310043013,"Block Group 3, Census Tract 43.01, Denver County, Colorado",67000,26054
1500000US080310043014,080310043014,"Block Group 4, Census Tract 43.01, Denver County, Colorado",45198,3784
1500000US080310043021,080310043021,"Block Group 1, Census Tract 43.02, Denver County, Colorado",92813,32018
1500000US080310043022,080310043022,"Block Group 2, Census Tract 43.02, Denver County, Colorado",97679,12800
1500000US080310043023,080310043023,"Block Group 3, Census Tract 43.02, Denver County, Colorado",61280,10636
1500000US080310043031,080310043031,"Block Group 1, Census Tract 43.03, Denver County, Colorado",208333,48119
1500000US080310043032,080310043032,"Block Group 2, Census Tract 43.03, Denver County, Colorado",158315,62404
1500000US080310043033,080310043033,"Block Group 3, Census Tract 43.03, Denver County, Colorado",195000,70207
1500000US080310043034,080310043034,"Block Group 4, Census Tract 43.03, Denver County, Colorado",145345,39366
1500000US080310043041,080310043041,"Block Group 1, Census Tract 43.04, Denver County, Colorado",72315,38979
1500000US080310043042,080310043042,"Block Group 2, Census Tract 43.04, Denver County, Colorado",97218,22410
1500000US080310043043,080310043043,"Block Group 3, Census Tract 43.04, Denver County, Colorado",116161,41641
1500000US080310043044,080310043044,"Block Group 4, Census Tract 43.04, Denver County, Colorado",76458,6360
1500000US080310043061,080310043061,"Block Group 1, Census Tract 43.06, Denver County, Colorado",111875,55784
1500000US080310043062,080310043062,"Block Group 2, Census Tract 43.06, Denver County, Colorado",71694,65033
1500000US080310043063,080310043063,"Block Group 3, Census Tract 43.06, Denver County, Colorado",80417,47481
1500000US080310043064,080310043064,"Block Group 4, Census Tract 43.06, Denver County, Colorado",97574,36585
1500000US080310043065,080310043065,"Block Group 5, Census Tract 43.06, Denver County, Colorado",240188,73425
1500000US080310044031,080310044031,"Block Group 1, Census Tract 44.03, Denver County, Colorado",51691,10321
1500000US080310044032,080310044032,"Block Group 2, Census Tract 44.03, Denver County, Colorado",42791,7702
1500000US080310044033,080310044033,"Block Group 3, Census Tract 44.03, Denver County, Colorado",60208,2500
1500000US080310044041,080310044041,"Block Group 1, Census Tract 44.04, Denver County, Colorado",70750,19157
1500000US080310044042,080310044042,"Block Group 2, Census Tract 44.04, Denver County, Colorado",35456,14012
1500000US080310044043,080310044043,"Block Group 3, Census Tract 44.04, Denver County, Colorado",24473,8813
1500000US080310044051,080310044051,"Block Group 1, Census Tract 44.05, Denver County, Colorado",129511,43015
1500000US080310044052,080310044052,"Block Group 2, Census Tract 44.05, Denver County, Colorado",67705,8220
1500000US080310044053,080310044053,"Block Group 3, Census Tract 44.05, Denver County, Colorado",48603,28138
1500000US080310044054,080310044054,"Block Group 4, Census Tract 44.05, Denver County, Colorado",100598,22948
1500000US080310045031,080310045031,"Block Group 1, Census Tract 45.03, Denver County, Colorado",35094,8934
1500000US080310045032,080310045032,"Block Group 2, Census Tract 45.03, Denver County, Colorado",46033,4670
1500000US080310045033,080310045033,"Block Group 3, Census Tract 45.03, Denver County, Colorado",23259,13591
1500000US080310045041,080310045041,"Block Group 1, Census Tract 45.04, Denver County, Colorado",35259,7143
1500000US080310045042,080310045042,"Block Group 2, Census Tract 45.04, Denver County, Colorado",46048,7397
1500000US080310045043,080310045043,"Block Group 3, Census Tract 45.04, Denver County, Colorado",55909,17661
1500000US080310045051,080310045051,"Block Group 1, Census Tract 45.05, Denver County, Colorado",35238,15919
1500000US080310045052,080310045052,"Block Group 2, Census Tract 45.05, Denver County, Colorado",31429,24543
1500000US080310045053,080310045053,"Block Group 3, Census Tract 45.05, Denver County, Colorado",25109,12939
1500000US080310045061,080310045061,"Block Group 1, Census Tract 45.06, Denver County, Colorado",41635,10386
1500000US080310045062,080310045062,"Block Group 2, Census Tract 45.06, Denver County, Colorado",36818,9837
1500000US080310045063,080310045063,"Block Group 3, Census Tract 45.06, Denver County, Colorado",18090,4452
1500000US080310046011,080310046011,"Block Group 1, Census Tract 46.01, Denver County, Colorado",46766,2288
1500000US080310046012,080310046012,"Block Group 2, Census Tract 46.01, Denver County, Colorado",44338,10495
1500000US080310046013,080310046013,"Block Group 3, Census Tract 46.01, Denver County, Colorado",61536,11425
1500000US080310046014,080310046014,"Block Group 4, Census Tract 46.01, Denver County, Colorado",37917,16447
1500000US080310046021,080310046021,"Block Group 1, Census Tract 46.02, Denver County, Colorado",24853,17434
1500000US080310046022,080310046022,"Block Group 2, Census Tract 46.02, Denver County, Colorado",59494,12193
1500000US080310046023,080310046023,"Block Group 3, Census Tract 46.02, Denver County, Colorado",41343,11002
1500000US080310046024,080310046024,"Block Group 4, Census Tract 46.02, Denver County, Colorado",38910,10621
1500000US080310046031,080310046031,"Block Group 1, Census Tract 46.03, Denver County, Colorado",43088,12931
1500000US080310046032,080310046032,"Block Group 2, Census Tract 46.03, Denver County, Colorado",40395,20357
1500000US080310046033,080310046033,"Block Group 3, Census Tract 46.03, Denver County, Colorado",44348,12439
1500000US080310046034,080310046034,"Block Group 4, Census Tract 46.03, Denver County, Colorado",61974,8050
1500000US080310046035,080310046035,"Block Group 5, Census Tract 46.03, Denver County, Colorado",64143,8994
1500000US080310047001,080310047001,"Block Group 1, Census Tract 47, Denver County, Colorado",33679,14896
1500000US080310047002,080310047002,"Block Group 2, Census Tract 47, Denver County, Colorado",62143,24330
1500000US080310047003,080310047003,"Block Group 3, Census Tract 47, Denver County, Colorado",69958,17051
1500000US080310047004,080310047004,"Block Group 4, Census Tract 47, Denver County, Colorado",37197,12978
1500000US080310047005,080310047005,"Block Group 5, Census Tract 47, Denver County, Colorado",75525,17541
1500000US080310047006,080310047006,"Block Group 6, Census Tract 47, Denver County, Colorado",32052,26400
1500000US080310048011,080310048011,"Block Group 1, Census Tract 48.01, Denver County, Colorado",64432,24069
1500000US080310048012,080310048012,"Block Group 2, Census Tract 48.01, Denver County, Colorado",71000,21871
1500000US080310048013,080310048013,"Block Group 3, Census Tract 48.01, Denver County, Colorado",56929,36176
1500000US080310050011,080310050011,"Block Group 1, Census Tract 50.01, Denver County, Colorado",57188,7699
1500000US080310050012,080310050012,"Block Group 2, Census Tract 50.01, Denver County, Colorado",78633,14347
1500000US080310050021,080310050021,"Block Group 1, Census Tract 50.02, Denver County, Colorado",100592,72214
1500000US080310050022,080310050022,"Block Group 2, Census Tract 50.02, Denver County, Colorado",33696,16981
1500000US080310050023,080310050023,"Block Group 3, Census Tract 50.02, Denver County, Colorado",35991,13997
1500000US080310050024,080310050024,"Block Group 4, Census Tract 50.02, Denver County, Colorado",35371,8691
1500000US080310050025,080310050025,"Block Group 5, Census Tract 50.02, Denver County, Colorado",42690,16774
1500000US080310051021,080310051021,"Block Group 1, Census Tract 51.02, Denver County, Colorado",59306,32358
1500000US080310051022,080310051022,"Block Group 2, Census Tract 51.02, Denver County, Colorado",78661,10408
1500000US080310051023,080310051023,"Block Group 3, Census Tract 51.02, Denver County, Colorado",69408,20053
1500000US080310051024,080310051024,"Block Group 4, Census Tract 51.02, Denver County, Colorado",47639,11028
1500000US080310051041,080310051041,"Block Group 1, Census Tract 51.04, Denver County, Colorado",39954,10037
1500000US080310051042,080310051042,"Block Group 2, Census Tract 51.04, Denver County, Colorado",30000,10366
1500000US080310052001,080310052001,"Block Group 1, Census Tract 52, Denver County, Colorado",51964,10570
1500000US080310052002,080310052002,"Block Group 2, Census Tract 52, Denver County, Colorado",105078,45990
1500000US080310052003,080310052003,"Block Group 3, Census Tract 52, Denver County, Colorado",103571,23327
1500000US080310052004,080310052004,"Block Group 4, Census Tract 52, Denver County, Colorado",69000,43356
1500000US080310053001,080310053001,"Block Group 1, Census Tract 53, Denver County, Colorado",39470,9221
1500000US080310055021,080310055021,"Block Group 1, Census Tract 55.02, Denver County, Colorado",78810,9374
1500000US080310055031,080310055031,"Block Group 1, Census Tract 55.03, Denver County, Colorado",40263,13576
1500000US080310055032,080310055032,"Block Group 2, Census Tract 55.03, Denver County, Colorado",68094,12150
1500000US080310055033,080310055033,"Block Group 3, Census Tract 55.03, Denver County, Colorado",102222,12636
1500000US080310055034,080310055034,"Block Group 4, Census Tract 55.03, Denver County, Colorado",39464,25933
1500000US080310067011,080310067011,"Block Group 1, Census Tract 67.01, Denver County, Colorado",66190,5401
1500000US080310068041,080310068041,"Block Group 1, Census Tract 68.04, Denver County, Colorado",108352,19909
1500000US080310068042,080310068042,"Block Group 2, Census Tract 68.04, Denver County, Colorado",78333,14083
1500000US080310068091,080310068091,"Block Group 1, Census Tract 68.09, Denver County, Colorado",112955,98450
1500000US080310068092,080310068092,"Block Group 2, Census Tract 68.09, Denver County, Colorado",94875,44377
1500000US080310068093,080310068093,"Block Group 3, Census Tract 68.09, Denver County, Colorado",124265,25987
1500000US080310068094,080310068094,"Block Group 4, Census Tract 68.09, Denver County, Colorado",36337,9831
1500000US080310068095,080310068095,"Block Group 5, Census Tract 68.09, Denver County, Colorado",32320,12265
1500000US080310068096,080310068096,"Block Group 6, Census Tract 68.09, Denver County, Colorado",47470,16607
1500000US080310068101,080310068101,"Block Group 1, Census Tract 68.10, Denver County, Colorado",69803,14808
1500000US080310068102,080310068102,"Block Group 2, Census Tract 68.10, Denver County, Colorado",59063,31985
1500000US080310068103,080310068103,"Block Group 3, Census Tract 68.10, Denver County, Colorado",131417,36879
1500000US080310068104,080310068104,"Block Group 4, Census Tract 68.10, Denver County, Colorado",60529,17369
1500000US080310068111,080310068111,"Block Group 1, Census Tract 68.11, Denver County, Colorado",104444,39359
1500000US080310068112,080310068112,"Block Group 2, Census Tract 68.11, Denver County, Colorado",64920,16212
1500000US080310068113,080310068113,"Block Group 3, Census Tract 68.11, Denver County, Colorado",47700,14995
1500000US080310068114,080310068114,"Block Group 4, Census Tract 68.11, Denver County, Colorado",52630,19838
1500000US080310068121,080310068121,"Block Group 1, Census Tract 68.12, Denver County, Colorado",78313,20568
1500000US080310068122,080310068122,"Block Group 2, Census Tract 68.12, Denver County, Colorado",48528,4456
1500000US080310068123,080310068123,"Block Group 3, Census Tract 68.12, Denver County, Colorado",54357,24985
1500000US080310068131,080310068131,"Block Group 1, Census Tract 68.13, Denver County, Colorado",60038,11009
1500000US080310068132,080310068132,"Block Group 2, Census Tract 68.13, Denver County, Colorado",28444,7041
1500000US080310068133,080310068133,"Block Group 3, Census Tract 68.13, Denver County, Colorado",40691,6742
1500000US080310068141,080310068141,"Block Group 1, Census Tract 68.14, Denver County, Colorado",86513,29874
1500000US080310068142,080310068142,"Block Group 2, Census Tract 68.14, Denver County, Colorado",32383,15159
1500000US080310068143,080310068143,"Block Group 3, Census Tract 68.14, Denver County, Colorado",51131,5749
1500000US080310068144,080310068144,"Block Group 4, Census Tract 68.14, Denver County, Colorado",71307,13449
1500000US080310069011,080310069011,"Block Group 1, Census Tract 69.01, Denver County, Colorado",39886,13235
1500000US080310069012,080310069012,"Block Group 2, Census Tract 69.01, Denver County, Colorado",24022,7810
1500000US080310069013,080310069013,"Block Group 3, Census Tract 69.01, Denver County, Colorado",31750,7978
1500000US080310069014,080310069014,"Block Group 4, Census Tract 69.01, Denver County, Colorado",27386,3887
1500000US080310069015,080310069015,"Block Group 5, Census Tract 69.01, Denver County, Colorado",60815,35198
1500000US080310070061,080310070061,"Block Group 1, Census Tract 70.06, Denver County, Colorado",33833,15889
1500000US080310070062,080310070062,"Block Group 2, Census Tract 70.06, Denver County, Colorado",36084,8912
1500000US080310070131,080310070131,"Block Group 1, Census Tract 70.13, Denver County, Colorado",55881,11137
1500000US080310070132,080310070132,"Block Group 2, Census Tract 70.13, Denver County, Colorado",64567,10571
1500000US080310070371,080310070371,"Block Group 1, Census Tract 70.37, Denver County, Colorado",35234,6649
1500000US080310070372,080310070372,"Block Group 2, Census Tract 70.37, Denver County, Colorado",36190,7135
1500000US080310070373,080310070373,"Block Group 3, Census Tract 70.37, Denver County, Colorado",30847,9900
1500000US080310070881,080310070881,"Block Group 1, Census Tract 70.88, Denver County, Colorado",76176,10717
1500000US080310070882,080310070882,"Block Group 2, Census Tract 70.88, Denver County, Colorado",32275,30452
1500000US080310070883,080310070883,"Block Group 3, Census Tract 70.88, Denver County, Colorado",48467,12201
1500000US080310070884,080310070884,"Block Group 4, Census Tract 70.88, Denver County, Colorado",71401,8187
1500000US080310070891,080310070891,"Block Group 1, Census Tract 70.89, Denver County, Colorado",26528,9015
1500000US080310070892,080310070892,"Block Group 2, Census Tract 70.89, Denver County, Colorado",30603,5420
1500000US080310070893,080310070893,"Block Group 3, Census Tract 70.89, Denver County, Colorado",32774,7511
1500000US080310070894,080310070894,"Block Group 4, Census Tract 70.89, Denver County, Colorado",37222,7278
1500000US080310083041,080310083041,"Block Group 1, Census Tract 83.04, Denver County, Colorado",43875,9511
1500000US080310083042,080310083042,"Block Group 2, Census Tract 83.04, Denver County, Colorado",60682,17973
1500000US080310083043,080310083043,"Block Group 3, Census Tract 83.04, Denver County, Colorado",38750,36777
1500000US080310083051,080310083051,"Block Group 1, Census Tract 83.05, Denver County, Colorado",40966,13324
1500000US080310083052,080310083052,"Block Group 2, Census Tract 83.05, Denver County, Colorado",49063,8979
1500000US080310083053,080310083053,"Block Group 3, Census Tract 83.05, Denver County, Colorado",55417,20573
1500000US080310083061,080310083061,"Block Group 1, Census Tract 83.06, Denver County, Colorado",46827,9283
1500000US080310083062,080310083062,"Block Group 2, Census Tract 83.06, Denver County, Colorado",45313,20367
1500000US080310083063,080310083063,"Block Group 3, Census Tract 83.06, Denver County, Colorado",53056,21533
1500000US080310083064,080310083064,"Block Group 4, Census Tract 83.06, Denver County, Colorado",31763,3961
1500000US080310083121,080310083121,"Block Group 1, Census Tract 83.12, Denver County, Colorado",60060,18273
1500000US080310083122,080310083122,"Block Group 2, Census Tract 83.12, Denver County, Colorado",38260,4644
1500000US080310083123,080310083123,"Block Group 3, Census Tract 83.12, Denver County, Colorado",61360,18092
1500000US080310083861,080310083861,"Block Group 1, Census Tract 83.86, Denver County, Colorado",53722,8230
1500000US080310083862,080310083862,"Block Group 2, Census Tract 83.86, Denver County, Colorado",65028,26776
1500000US080310083871,080310083871,"Block Group 1, Census Tract 83.87, Denver County, Colorado",52147,7453
1500000US080310083872,080310083872,"Block Group 2, Census Tract 83.87, Denver County, Colorado",63036,10679
1500000US080310083881,080310083881,"Block Group 1, Census Tract 83.88, Denver County, Colorado",56341,8443
1500000US080310083882,080310083882,"Block Group 2, Census Tract 83.88, Denver County, Colorado",55253,26435
1500000US080310083891,080310083891,"Block Group 1, Census Tract 83.89, Denver County, Colorado",92757,32938
1500000US080310083892,080310083892,"Block Group 2, Census Tract 83.89, Denver County, Colorado",77340,20089
1500000US080310083893,080310083893,"Block Group 3, Census Tract 83.89, Denver County, Colorado",85708,9659
1500000US080310083901,080310083901,"Block Group 1, Census Tract 83.90, Denver County, Colorado",49330,16287
1500000US080310083902,080310083902,"Block Group 2, Census Tract 83.90, Denver County, Colorado",75397,7840
1500000US080310083903,080310083903,"Block Group 3, Census Tract 83.90, Denver County, Colorado",54833,21835
1500000US080310083911,080310083911,"Block Group 1, Census Tract 83.91, Denver County, Colorado",65293,13928
1500000US080310083912,080310083912,"Block Group 2, Census Tract 83.91, Denver County, Colorado",73185,6374
1500000US080310119021,080310119021,"Block Group 1, Census Tract 119.02, Denver County, Colorado",100272,27136
1500000US080310119022,080310119022,"Block Group 2, Census Tract 119.02, Denver County, Colorado",69830,22287
1500000US080310119023,080310119023,"Block Group 3, Census Tract 119.02, Denver County, Colorado",41165,9748
1500000US080310119024,080310119024,"Block Group 4, Census Tract 119.02, Denver County, Colorado",48500,14048
1500000US080310119031,080310119031,"Block Group 1, Census Tract 119.03, Denver County, Colorado",60655,8610
1500000US080310119032,080310119032,"Block Group 2, Census Tract 119.03, Denver County, Colorado",48036,8005
1500000US080310120011,080310120011,"Block Group 1, Census Tract 120.01, Denver County, Colorado",54388,14160
1500000US080310120012,080310120012,"Block Group 2, Census Tract 120.01, Denver County, Colorado",150882,45584
1500000US080310120101,080310120101,"Block Group 1, Census Tract 120.10, Denver County, Colorado",80975,8695
1500000US080310120102,080310120102,"Block Group 2, Census Tract 120.10, Denver County, Colorado",51757,10321
1500000US080310120103,080310120103,"Block Group 3, Census Tract 120.10, Denver County, Colorado",57868,22755
1500000US080310120141,080310120141,"Block Group 1, Census Tract 120.14, Denver County, Colorado",70043,8593
1500000US080310120142,080310120142,"Block Group 2, Census Tract 120.14, Denver County, Colorado",53886,9970
1500000US080310120143,080310120143,"Block Group 3, Census Tract 120.14, Denver County, Colorado",88494,4376
1500000US080310120144,080310120144,"Block Group 4, Census Tract 120.14, Denver County, Colorado",45822,7582
1500000US080310153001,080310153001,"Block Group 1, Census Tract 153, Denver County, Colorado",42108,20747
1500000US080310153002,080310153002,"Block Group 2, Census Tract 153, Denver County, Colorado",51323,7566
1500000US080310153003,080310153003,"Block Group 3, Census Tract 153, Denver County, Colorado",43113,5493
1500000US080310154001,080310154001,"Block Group 1, Census Tract 154, Denver County, Colorado",63913,14609
1500000US080310154002,080310154002,"Block Group 2, Census Tract 154, Denver County, Colorado",51563,19797
1500000US080310154003,080310154003,"Block Group 3, Census Tract 154, Denver County, Colorado",65417,29796
1500000US080310154004,080310154004,"Block Group 4, Census Tract 154, Denver County, Colorado",63500,23593
1500000US080310155001,080310155001,"Block Group 1, Census Tract 155, Denver County, Colorado",32198,2756
1500000US080310155002,080310155002,"Block Group 2, Census Tract 155, Denver County, Colorado",43945,5620
1500000US080310155003,080310155003,"Block Group 3, Census Tract 155, Denver County, Colorado",41830,29431
1500000US080310156001,080310156001,"Block Group 1, Census Tract 156, Denver County, Colorado",26550,7003
1500000US080310156002,080310156002,"Block Group 2, Census Tract 156, Denver County, Colorado",29545,11092
1500000US080310156003,080310156003,"Block Group 3, Census Tract 156, Denver County, Colorado",-,**
1500000US080310156004,080310156004,"Block Group 4, Census Tract 156, Denver County, Colorado",36900,13180
1500000US080310157001,080310157001,"Block Group 1, Census Tract 157, Denver County, Colorado",18167,16511
1500000US080310157002,080310157002,"Block Group 2, Census Tract 157, Denver County, Colorado",66875,35731
1500000US080310157003,080310157003,"Block Group 3, Census Tract 157, Denver County, Colorado",63208,27146
1500000US080310157004,080310157004,"Block Group 4, Census Tract 157, Denver County, Colorado",36673,11951
1500000US080319800001,080319800001,"Block Group 1, Census Tract 9800, Denver County, Colorado",50375,6309
1500000US080319801001,080319801001,"Block Group 1, Census Tract 9801, Denver County, Colorado",-,**
